step,reward,coverage,remaining_dirt,collisions,total_distance,path_efficiency,performance_score,success
274,0.0,0.016,95,0,763.95,0.0209,-1.914,0
275,0.0,0.016,95,0,765.94,0.0209,-1.926,0
276,0.0,0.016,95,0,767.94,0.0208,-1.938,0
277,0.0,0.016,95,0,769.93,0.0208,-1.95,0
278,0.0,0.016,95,0,771.93,0.0207,-1.962,0
279,0.0,0.016,95,0,777.93,0.0206,-1.978,0
280,0.00040000000000000105,0.0164,95,0,783.31,0.0209,-1.953,0
281,0.0,0.0164,95,0,788.22,0.0208,-1.968,0
282,0.0,0.0164,95,0,792.6,0.0207,-1.983,0
283,0.0,0.0164,95,0,796.38,0.0206,-1.996,0
284,0.0,0.0164,95,0,799.56,0.0205,-2.01,0
285,0.0,0.0164,95,0,802.15,0.0204,-2.022,0
286,0.0,0.0164,95,0,804.2,0.0204,-2.034,0
287,0.0,0.0164,95,0,810.9,0.0202,-2.051,0
288,0.0,0.0164,95,0,817.4,0.0201,-2.067,0
289,0.0,0.0164,95,0,824.1,0.0199,-2.084,0
290,0.0,0.0164,95,0,830.67,0.0197,-2.101,0
291,0.0,0.0164,95,0,836.96,0.0196,-2.117,0
292,0.0,0.0164,95,0,843.47,0.0194,-2.133,0
293,0.0,0.0164,95,0,849.76,0.0193,-2.15,0
294,0.0003999999999999976,0.0168,95,0,855.68,0.0196,-2.126,0
295,0.0,0.0168,95,0,861.84,0.0195,-2.142,0
296,0.0,0.0168,95,0,867.71,0.0194,-2.158,0
297,0.0,0.0168,95,0,873.1,0.0192,-2.173,0
298,0.00040000000000000105,0.0172,95,0,877.78,0.0196,-2.148,0
299,0.0,0.0172,95,0,881.52,0.0195,-2.162,0
300,0.0,0.0172,95,0,884.34,0.0194,-2.174,0
301,0.0,0.0172,95,0,886.42,0.0194,-2.186,0
302,0.0,0.0172,95,0,888.41,0.0194,-2.198,0
303,0.0,0.0172,95,0,893.51,0.0193,-2.214,0
304,0.0,0.0172,95,0,897.85,0.0192,-2.228,0
305,0.0,0.0172,95,0,901.31,0.0191,-2.241,0
306,0.00040000000000000105,0.0176,95,0,903.97,0.0195,-2.214,0
307,0.0,0.0176,95,0,905.97,0.0194,-2.226,0
308,0.0,0.0176,95,0,907.96,0.0194,-2.238,0
309,0.0,0.0176,95,0,909.96,0.0193,-2.25,0
310,0.0,0.0176,95,0,911.95,0.0193,-2.262,0
311,0.0,0.0176,95,0,914.0,0.0193,-2.274,0
312,0.0,0.0176,95,0,915.99,0.0192,-2.286,0
313,0.0,0.0176,95,0,917.99,0.0192,-2.298,0
314,0.0,0.0176,95,0,919.98,0.0191,-2.31,0
315,0.0,0.0176,95,0,921.98,0.0191,-2.322,0
316,0.0,0.0176,95,0,923.97,0.019,-2.334,0
317,0.0,0.0176,95,0,925.97,0.019,-2.346,0
318,0.0,0.0176,95,0,927.96,0.019,-2.358,0
319,0.0003999999999999976,0.018,95,0,929.96,0.0194,-2.33,0
320,0.0,0.018,95,0,931.95,0.0193,-2.342,0
321,0.0,0.018,95,0,933.95,0.0193,-2.354,0
322,0.0,0.018,95,0,935.94,0.0192,-2.366,0
323,0.0,0.018,95,0,937.94,0.0192,-2.378,0
324,0.0,0.018,95,0,939.93,0.0192,-2.39,0
325,0.0,0.018,95,0,941.93,0.0191,-2.402,0
326,0.0,0.018,95,0,943.93,0.0191,-2.414,0
327,0.0,0.018,95,0,945.92,0.019,-2.426,0
328,0.0,0.018,95,0,947.92,0.019,-2.438,0
329,0.0,0.018,95,0,949.91,0.0189,-2.45,0
330,0.0,0.018,95,0,951.91,0.0189,-2.462,0
331,0.0,0.018,95,0,953.9,0.0189,-2.474,0
332,0.0,0.018,95,0,955.9,0.0188,-2.486,0
333,0.0,0.018,95,0,957.89,0.0188,-2.498,0
334,0.0,0.018,95,0,959.89,0.0188,-2.51,0
335,0.0,0.018,95,0,962.04,0.0187,-2.522,0
336,0.0,0.018,95,0,964.04,0.0187,-2.534,0
337,0.0,0.018,95,0,966.04,0.0186,-2.546,0
338,0.0,0.018,95,0,968.03,0.0186,-2.558,0
339,0.0,0.018,95,0,970.03,0.0186,-2.57,0
340,0.00040000000000000105,0.0184,95,0,972.02,0.0189,-2.542,0
341,0.0,0.0184,95,0,974.02,0.0189,-2.554,0
342,0.0,0.0184,95,0,976.01,0.0189,-2.566,0
343,0.0,0.0184,95,0,981.86,0.0187,-2.582,0
344,0.0,0.0184,95,0,987.28,0.0186,-2.597,0
345,0.0,0.0184,95,0,992.12,0.0185,-2.612,0
346,0.0,0.0184,95,0,996.17,0.0185,-2.626,0
347,0.00040000000000000105,0.0188,95,0,999.4,0.0188,-2.599,0
348,0.0,0.0188,95,0,1001.88,0.0188,-2.612,0
349,0.0,0.0188,95,0,1003.88,0.0187,-2.624,0
350,0.0,0.0188,95,0,1005.87,0.0187,-2.636,0
351,0.0,0.0188,95,0,1009.36,0.0186,-2.649,0
352,0.0,0.0188,95,0,1011.87,0.0186,-2.662,0
353,0.0,0.0188,95,0,1013.87,0.0185,-2.674,0
354,0.0,0.0188,95,0,1015.86,0.0185,-2.686,0
355,0.0,0.0188,95,0,1017.86,0.0185,-2.698,0
356,0.0,0.0188,95,0,1019.85,0.0184,-2.71,0
357,0.0,0.0188,95,0,1021.85,0.0184,-2.722,0
358,0.0,0.0188,95,0,1023.84,0.0184,-2.734,0
359,0.0003999999999999976,0.0192,95,0,1025.84,0.0187,-2.706,0
360,0.0,0.0192,95,0,1027.83,0.0187,-2.718,0
361,0.0,0.0192,95,0,1029.83,0.0186,-2.73,0
362,0.0,0.0192,95,0,1031.82,0.0186,-2.742,0
363,0.00040000000000000105,0.0196,95,0,1033.82,0.019,-2.714,0
364,0.0,0.0196,95,0,1035.81,0.0189,-2.726,0
365,0.0,0.0196,95,0,1037.81,0.0189,-2.738,0
366,0.0,0.0196,95,0,1039.81,0.0188,-2.75,0
367,0.0,0.0196,95,0,1041.8,0.0188,-2.762,0
368,0.0,0.0196,95,0,1043.8,0.0188,-2.774,0
369,0.0,0.0196,95,0,1045.79,0.0187,-2.786,0
370,0.0,0.0196,95,0,1047.79,0.0187,-2.798,0
371,0.0,0.0196,95,0,1049.78,0.0187,-2.81,0
372,0.0,0.0196,95,0,1051.78,0.0186,-2.822,0
373,0.0,0.0196,95,0,1053.77,0.0186,-2.834,0
374,0.0,0.0196,95,0,1055.77,0.0186,-2.846,0
375,0.0,0.0196,95,0,1057.76,0.0185,-2.858,0
376,0.0,0.0196,95,0,1059.76,0.0185,-2.87,0
377,0.0,0.0196,95,0,1061.75,0.0185,-2.882,0
378,0.0,0.0196,95,0,1063.75,0.0184,-2.894,0
379,0.0,0.0196,95,0,1065.74,0.0184,-2.906,0
380,0.0,0.0196,95,0,1067.74,0.0184,-2.918,0
381,0.0,0.0196,95,0,1069.73,0.0183,-2.93,0
382,0.0,0.0196,95,0,1071.73,0.0183,-2.942,0
383,0.0,0.0196,95,0,1073.72,0.0183,-2.954,0
384,0.0,0.0196,95,0,1075.72,0.0182,-2.966,0
385,0.0,0.0196,95,0,1077.72,0.0182,-2.978,0
386,0.0,0.0196,95,0,1079.71,0.0182,-2.99,0
387,0.0,0.0196,95,0,1081.71,0.0181,-3.002,0
388,0.0,0.0196,95,0,1083.7,0.0181,-3.014,0
389,0.0,0.0196,95,0,1085.7,0.0181,-3.026,0
390,0.0,0.0196,95,0,1087.69,0.018,-3.038,0
391,0.0,0.0196,95,0,1089.69,0.018,-3.05,0
392,0.0,0.0196,95,0,1091.68,0.018,-3.062,0
393,0.0,0.0196,95,0,1093.68,0.0179,-3.074,0
394,0.0,0.0196,95,0,1095.67,0.0179,-3.086,0
395,0.0,0.0196,95,0,1097.67,0.0179,-3.098,0
396,0.0,0.0196,95,0,1099.66,0.0178,-3.11,0
397,0.0,0.0196,95,0,1101.66,0.0178,-3.122,0
398,0.0,0.0196,95,0,1103.65,0.0178,-3.134,0
399,0.0,0.0196,95,0,1105.65,0.0177,-3.146,0
400,0.0,0.0196,95,0,1107.65,0.0177,-3.158,0
401,0.0,0.0196,95,0,1109.64,0.0177,-3.17,0
402,0.0,0.0196,95,0,1111.64,0.0176,-3.182,0
403,0.0,0.0196,95,0,1113.63,0.0176,-3.194,0
404,0.0,0.0196,95,0,1115.63,0.0176,-3.206,0
405,0.0,0.0196,95,0,1117.62,0.0175,-3.218,0
406,0.0,0.0196,95,0,1119.62,0.0175,-3.23,0
407,0.0,0.0196,95,0,1125.07,0.0174,-3.245,0
408,0.00040000000000000105,0.02,95,0,1130.09,0.0177,-3.22,0
409,0.0,0.02,95,0,1134.54,0.0176,-3.235,0
410,0.0,0.02,95,0,1138.35,0.0176,-3.248,0
411,0.0,0.02,95,0,1141.5,0.0175,-3.262,0
412,0.00040000000000000105,0.0204,95,0,1144.04,0.0178,-3.234,0
413,0.0,0.0204,95,0,1146.03,0.0178,-3.246,0
414,0.0,0.0204,95,0,1148.03,0.0178,-3.258,0
415,0.0,0.0204,95,0,1151.36,0.0177,-3.271,0
416,0.0003999999999999976,0.0208,95,0,1154.14,0.018,-3.244,0
417,0.0,0.0208,95,0,1156.4,0.018,-3.256,0
418,0.0,0.0208,95,0,1158.39,0.018,-3.268,0
419,0.0,0.0208,95,0,1160.39,0.0179,-3.28,0
420,0.00040000000000000105,0.0212,95,0,1162.38,0.0182,-3.252,0
421,0.0,0.0212,95,0,1164.38,0.0182,-3.264,0
422,0.0,0.0212,95,0,1166.37,0.0182,-3.276,0
423,0.0,0.0212,95,0,1171.82,0.0181,-3.292,0
424,0.0,0.0212,95,0,1176.65,0.018,-3.307,0
425,0.0,0.0212,95,0,1180.66,0.018,-3.321,0
426,0.00040000000000000105,0.0216,95,0,1183.81,0.0182,-3.294,0
427,0.0,0.0216,95,0,1186.2,0.0182,-3.306,0
428,0.0,0.0216,95,0,1188.2,0.0182,-3.318,0
429,0.0,0.0216,95,0,1190.19,0.0181,-3.33,0
430,0.0,0.0216,95,0,1192.19,0.0181,-3.342,0
431,0.0,0.0216,95,0,1194.74,0.0181,-3.355,0
432,0.0,0.0216,95,0,1196.74,0.018,-3.367,0
433,0.0,0.0216,95,0,1198.74,0.018,-3.379,0
434,0.0,0.0216,95,0,1200.73,0.018,-3.391,0
435,0.0,0.0216,95,0,1202.73,0.018,-3.403,0
436,0.0,0.0216,95,0,1204.72,0.0179,-3.415,0
437,0.0,0.0216,95,0,1206.72,0.0179,-3.427,0
438,0.0,0.0216,95,0,1208.71,0.0179,-3.439,0
439,0.0,0.0216,95,0,1211.78,0.0178,-3.452,0
