step,x,y
0,792.9483993732636,260.24330131890247
1,793.4932174757765,258.3234375078243
2,793.5709189584182,256.3300361562579
3,793.637664343512,254.33579509335502
4,793.693196939151,252.34166230187247
5,793.7372747771451,250.3467810414245
6,793.7695707439262,248.3521492026539
7,793.728677431956,246.26141717523285
8,794.0576820748654,244.2918418024127
9,794.7769259181613,242.42966339531222
10,795.887227017934,240.77149664906773
11,797.359632990089,239.4256628317736
12,798.8435569097975,238.09154966355467
13,800.3382323543544,236.7705237597413
14,801.8449567083986,235.46218268989438
15,802.9974794867101,233.833865382518
16,804.1418248323937,232.19928413105117
17,805.2776221757744,230.5592485176231
18,806.4053687051772,228.913175053062
19,807.5245838507462,227.2617783417732
20,808.6356524412272,225.6043994708874
21,809.7380050838092,223.94170422006007
22,810.8319467744229,222.2729642611897
23,811.9168265180438,220.59882523555152
24,812.9928871953178,218.91848862159262
25,814.0593963965464,217.23260028502537
26,815.1165444284355,215.54028712723746
27,816.1635135318376,213.8422115659093
28,817.2004458843592,212.1374193003734
29,818.2264316437353,210.42660389714925
30,819.2415657073757,208.7087216178048
31,820.5910847134546,207.23635799631364
32,822.1943817301866,206.0463189718671
33,824.0088970565416,205.2146232290174
34,825.9635118863108,204.8136035662084
35,827.9157681689524,204.40315437121228
36,829.8663453579476,203.9828902488832
37,831.8143415722581,203.55272823533397
38,833.7604551337814,203.11220211888278
39,835.7063598050896,202.67089790938343
40,837.6538965680392,202.23854031199357
41,839.6037519753946,201.81502452580895
42,841.5551810984676,201.40060720654256
43,843.508902457155,200.99527306127123
44,845.4641614593745,200.5993547915467
45,847.42171546072,200.21291187133082
46,849.380783459969,199.8363461864819
47,851.3757479836522,199.9115536913674
48,853.3064489078118,200.4166321280511
49,855.0633368894681,201.3616199516072
50,856.8152634569179,202.3167228471626
51,858.5613337468809,203.28154539287758
52,860.3022299470234,204.25661974481275
53,862.0369892581452,205.24161903525362
54,863.7662625488889,206.2371790724364
55,865.6704094792663,206.8381980244599
56,867.6569393394946,207.03251777115156
57,869.6349856389801,206.77110799007346
58,871.6135095822093,206.51500458525655
59,873.5929054995944,206.26405147189377
60,875.5727376286146,206.01824691055324
61,877.5534029037552,205.7775233300134
62,879.53447744345,205.54194628630557
63,881.5163675093893,205.31150938687315
64,883.4986479558654,205.0863286985372
65,885.4817402101136,204.86644553268337
66,887.4652082080497,204.65201838595635
67,889.4494938639085,204.44312964007864
68,891.4341421865881,204.2399766369801
69,893.4196206585316,204.04268003481212
70,895.4054480384922,203.85147503824533
71,897.3931862028106,203.67466691958597
72,899.2812933565751,203.03096839790803
73,901.1648784351665,202.3722374074419
74,903.0425527105638,201.69873832663814
75,904.915318550707,201.00981870550902
76,906.7816973185767,200.30566261460555
77,908.6426780495083,199.58547195407803
78,910.4966709581472,198.84937414264965
79,912.3521305252796,198.0341935854356
80,914.2981647907936,197.5870546308888
81,916.2939030678046,197.55013260858863
82,918.2462267127833,197.96229398438834
83,920.2003641581906,198.36356219609823
84,922.1571572609537,198.75397928787433
85,924.1156887215245,199.13318208302385
86,926.0768425776811,199.50111570718784
87,927.8990545656424,200.31443980549307
88,929.7276156540806,201.11164301040262
89,931.5635496521123,201.89347182731368
90,933.4054127244472,202.65945559174176
91,935.2543243522559,203.41007747613028
92,937.1089176105484,204.14469358095778
93,938.9703975440034,204.86359973445428
94,940.8374149644465,205.56601124781025
95,945.7924248961202,206.32294276344447
96,950.597043050912,206.2368488633343
97,955.1024200820294,205.34968116387287
98,959.1653647462846,203.73558219330585
99,962.6564778794094,201.5012116385923
100,966.1404920177799,199.27210572048665
101,969.632512228699,197.03862350568738
102,973.1169644683619,194.8107501640624
103,976.6099521547574,192.57821462969451
104,980.0948700429549,190.35165584692479
105,983.5888898019132,188.12012942700568
106,987.0743027125288,185.89497292119154
107,990.5694236371583,183.66452244123815
108,994.055362890435,181.44086207742725
109,997.551658887488,179.21155907509922
110,1001.0381578770942,176.9894953065853
111,1004.5357080070524,174.76141637678558
112,1008.022802334844,172.54105671871704
113,1011.5216911760189,170.31428388511983
114,1015.0094187948437,168.09574342281965
115,1018.5097368331429,165.8703645379681
116,1021.9981381980305,163.65376647254638
117,1025.4999822441491,161.4298756488502
118,1028.9891004722122,159.21535188288618
119,1032.4925741081122,156.9930499570571
120,1035.9824551474733,154.78074172333615
121,1039.4876692041341,152.56013675702593
122,1042.9783620121636,150.3501952935431
123,1046.4854350807022,148.1314031131994
124,1049.976991811819,145.92399038788184
125,1053.4860507902024,143.70713516711288
126,1056.9785269934432,141.50242465597577
127,1060.4897076711438,139.2876395440181
128,1063.9831624976503,137.08581706674755
129,1067.4966101807258,134.87324486696684
130,1070.991106601223,132.6745094842248
131,1074.5069767804357,130.46430338694998
132,1078.0025818126837,128.26886836402028
133,1081.521040877409,126.06119273842067
134,1085.0178258234955,123.86928658016234
135,1088.539051824304,121.66431783033163
136,1092.037092517509,119.47618539277954
137,1095.561275980445,117.27411288369225
138,1099.060653041236,115.09001656804595
139,1102.5879978369423,112.89104362761097
140,1106.0887969374562,110.7112646627824
141,1109.6195212084206,108.51560966683702
142,1113.1218333445463,106.34044948718847
143,1116.6561704938658,104.14834703496584
144,1120.1600922637438,101.97812876036346
145,1123.6982920089038,99.78983094873307
146,1127.203925896312,97.62490097456872
147,1130.746255391565,95.4406787802046
148,1134.2537100522484,93.28140848560285
149,1137.8004550832416,91.10155326518695
150,1141.3098456317468,88.94834084821586
