step,x,y
0,628.6703001279673,312.5129449487947
1,635.2633408482666,310.99333459907746
2,641.7132317586178,309.4335870517977
3,641.7132317586178,309.4335870517977
4,643.59793055282,308.7730424320972
5,645.3172358073017,307.75819825689007
6,646.7796210688032,306.4000328203817
7,649.7193247884525,302.6844933397046
8,651.9718851949849,299.22549766515664
9,653.5191279535153,296.12095311605833
10,654.4194486266231,293.4412724477164
11,654.7838182544323,291.2362948245856
12,654.7498645765353,289.23960807224574
13,654.3198678621648,287.2901269411587
14,653.47657692976,285.4814117515251
15,652.274128962918,283.88705783780887
16,650.7776709927218,282.56580257476605
17,649.0281369321928,281.6059555715934
18,647.100739097206,281.0919536651358
19,645.1679660680259,280.59555853337065
20,643.2314227777448,280.11716135541565
21,641.289811736203,279.65653158513214
22,639.344714463788,279.21423068244263
23,634.9438558167245,278.98723642601726
24,631.0633469215211,279.18479545229513
25,627.7719554186746,279.75787281061497
26,625.1078814908196,280.6211677187395
27,623.0803055044056,281.6598787993879
28,621.4927876611848,282.8715216168821
29,620.1728500457596,284.36941918173267
30,619.2028657645498,286.11367448110394
31,617.0337835583223,291.6095746404655
32,615.2025547072927,296.9275071949794
33,613.7744464030199,301.9787389870989
34,612.8082484585012,306.64751452804506
35,612.3334855335997,310.80938464913527
36,612.3285224035268,314.3671120431443
37,612.7183663195192,317.273625459267
38,613.3890597599504,319.5229495685786
39,614.9053272372655,322.79298044631906
40,616.5270380780435,325.34289025124787
41,618.1498734905026,327.19608837317986
42,619.7037647185099,328.4508475705761
43,621.467021492139,329.3876498532079
44,623.3858709012926,329.93728462976463
45,625.3785940055294,330.03862992416884
46,627.3705561465779,330.14811960060723
47,629.6523602901008,330.3617195637139
48,631.6422048500049,330.19208971418715
49,633.5597309517257,329.6362836229283
50,635.3132313232052,328.68319894083885
51,636.7965309327861,327.3490367366791
52,638.2765951476439,326.01098220400246
53,639.7530321158172,324.66923635791886
54,641.2260554680964,323.3234268621335
55,642.7211557239845,322.0004054062097
56,643.8965778148055,320.3875249285692
57,644.6628364141482,318.54555177091197
58,645.4228203006774,316.7006797617675
59,646.1761661082845,314.8533945102349
60,646.9229186499558,313.00311972252564
61,647.6626606165869,311.1503537404965
62,648.3953983196394,309.29447465166913
63,650.3674894502938,305.21790209161725
64,651.6950961759585,301.5819494293636
65,652.4092487638975,298.47079928538875
66,652.607265783216,295.92337277822236
67,652.4231680287902,293.9345823639603
68,651.8671732320612,292.01686999020427
69,650.9255108028498,290.2569406550488
70,649.610418786848,288.75637443579484
71,648.0010020752234,287.57452148700486
72,646.1832636682241,286.7498363639514
73,644.227250207033,286.3556852251408
74,642.2735600014577,285.9521046039508
75,640.321478205172,285.53891543813216
76,638.3718398789722,285.11621031948084
77,636.4239414419376,284.68370537589504
78,634.4786585567001,284.24142067273243
79,629.7640785884953,282.73024822559546
80,625.7967195709639,281.83980878253874
81,622.6997412544375,281.5340943057595
82,620.3995206017203,281.6621499946697
83,618.4578712410231,282.1287664561272
84,616.6503905696867,282.9760592590558
85,615.0758131020488,284.2018683472031
86,613.491584831303,285.41407412908984
87,607.9487975133807,288.56545409172884
88,602.4990397599631,291.4797298054676
89,597.2172706293638,294.07237908669504
90,592.2425749816632,296.2222547037742
91,587.8053783989383,297.7836904293493
92,584.1485021449008,298.6751526772387
93,581.3264072350618,298.9765387575075
94,579.2471734398263,298.85892982590894
95,572.6441402434124,297.9367849465733
96,566.1502586746752,297.1233777605255
97,559.8510946816957,296.4628596417262
98,553.9547879837501,296.03170167959513
99,547.3922030425132,295.7313099702182
100,541.0192111786539,295.56046649632714
101,535.0261197143782,295.57533727906247
102,528.5633641271842,295.77019148598185
103,522.3324745492085,296.1030834253112
104,516.5287610211568,296.61561131573814
105,510.3547743243802,297.202787536562
106,504.43749067104767,297.56576058657805
107,498.92933220665594,297.6499075949729
108,494.0672731200318,297.4079013769933
109,490.1092676627647,296.842708452643
110,487.1376777540721,296.0330150888537
111,481.8564409649507,294.33979141053385
112,476.875131557958,293.06343071926517
113,472.31704116724404,292.2577253282131
114,468.305353164108,291.94003272845345
115,464.9249649379899,292.07277820661585
116,462.2079288326609,292.56769016989847
117,460.1493247335422,293.30190353322354
118,458.4212929784073,294.3027212848322
119,455.266314855668,296.8233075976892
120,452.75733909786743,299.3500172348905
121,450.8991110231586,301.79591065647895
122,449.660509519641,304.0632008198265
123,448.97394938535,306.0490552459741
124,448.6785349698659,308.0239813665293
125,448.78493385388015,310.0174485774663
126,449.323186367565,311.9391271169431
127,450.2797317016578,313.6907662040245
128,451.6160281917591,315.1721712808623
129,452.95541565994586,316.6510009483109
130,454.29772624508786,318.126954553658
131,455.64324752063214,319.6002105573495
132,456.99182189275103,321.0704372385845
133,458.3437701863302,322.53780425934457
134,459.6989404019146,324.0019459662721
135,461.0644698311269,325.45717193692394
136,462.04435306086424,327.19471243628567
137,463.01025297489565,328.9408202080467
138,463.96167717135893,330.6941169425208
139,464.8992759715124,332.4555785474386
140,465.8223796948241,334.2239497565976
141,466.73144635360075,336.0003085995928
142,467.6256658700985,337.7834518634865
143,469.26717365393523,342.89656396675184
144,470.43700489886874,347.61500395202836
145,471.088616487031,351.7890173218564
146,471.2388283744358,355.3074766765196
147,470.97125994398016,358.1339375946198
148,470.4115932343986,360.2828280925745
149,469.56766211538593,362.0926792120281
150,468.3793209765346,363.69674565601036
151,466.5635012770363,365.37648570569934
152,464.8863800190154,366.46100022673454
153,463.03367891233535,367.2052998208817
154,461.06683002500165,367.54488085373555
155,459.07510588775796,367.4268999760491
156,457.08331128983565,367.3128586929722
157,455.0911313573941,367.2027988218366
158,453.09889488742425,367.09681450857835
