exp_id,algorithm,num_bots,num_dirt,seed,max_steps,num_dynamic_obstacles,sensor_noise,execution_noise,total_steps,completed,runtime_seconds,timestamp,coverage,remaining_dirt,collisions,dynamic_collisions,robot_collisions,total_distance,path_efficiency,performance_score,success
dstar_bots2_dirt20_dyn2_snoise2p0_enoise0p2_seed0,dstar,2,20,0,20,2,2.0,0.2,20,True,0.0743,2026-04-14 10:45:15,0.006,18,0,0,0,229.67,0.0261,0.17,0
