step,x,y
0,620.9300345510718,331.21954807690054
1,627.729820912829,330.4377820259124
2,634.4626089021034,329.618017741744
3,641.0719715452421,328.74686469687845
4,647.6015846895459,327.7983841668269
5,653.9618868550809,326.76256133924375
6,660.0291336866618,325.619337533655
7,665.1679211776944,324.74250422834825
8,669.6580990816678,324.3270851359873
9,673.3147805087019,324.37244877961683
10,676.1151992959456,324.78759826249063
11,678.1431268978571,325.4357748776001
12,679.9003572944636,326.38410030276106
13,681.4253910581533,327.671989941772
14,682.6218611292413,329.26882254821476
15,683.4632249421206,331.08026081517164
16,683.9474108711531,333.0173435791699
17,684.0182899663586,335.01208491236565
18,683.6350169867245,336.97019148609115
19,683.2580540885979,338.9292607651361
20,682.8873556065365,340.88978873583136
21,682.5231004377291,342.85125723522424
22,682.1653015771285,344.81418472007965
23,681.355980282256,346.6380297505487
24,680.5563471232364,348.46568551592367
25,679.7658496461331,350.2977564361125
26,678.9846837875829,352.1333884029674
27,678.2124855802313,353.97324387357736
28,677.4495761544555,355.8165385441885
29,676.6957148794145,357.66398524723616
30,675.9513184180123,359.5148292214144
31,675.6496852381292,361.4880695680891
32,675.7941188404665,363.4782921379763
33,675.9222639699549,365.4689718383167
34,676.033859967914,367.4613186356182
35,676.1284261464231,369.45385919399786
36,676.2055655947696,371.44785510499486
37,676.2647041499212,373.4417401689145
38,676.3053096798773,375.4368365950588
39,676.8140758437997,377.3659670023709
40,677.3250795876781,379.29460141788945
41,677.8382923535958,381.22255279521687
42,678.3537916690116,383.1499917587067
43,678.8715670549499,385.0767210870724
44,679.3917164381895,387.0029124399437
45,679.9142440281549,388.92835593901884
46,680.4392672589317,390.8532273337498
47,680.5260381547222,392.8478320922326
48,680.1855212202582,394.81436697108137
49,679.3981316337563,396.6474595037918
50,678.6065567171717,398.47894533409584
51,677.8109033194105,400.30846411698644
52,677.0109691287405,402.13631720125824
53,676.2068311103689,403.96211885722937
54,675.3982469962068,405.7861664341312
55,675.0073272687637,407.7441531455183
56,675.0359038764356,409.7398586690154
57,675.5213838959438,411.67504070895586
58,676.0062681048158,413.61034684878
59,676.4905736261136,415.54582292986527
60,676.9742897747212,417.481421397567
61,677.4574259258167,419.4171898106699
62,677.9399647807733,421.3530818779592
63,678.3940541889256,423.29699343058303
64,679.2660224481513,425.09187147630706
65,680.1226469024353,426.8933779138369
66,680.9649086903336,428.7023638334951
67,681.7925076508533,430.51740260450646
68,682.6060861176154,432.3394609254669
69,683.4051395108246,434.16724927690086
70,684.1900925900525,436.00182288464384
71,686.4000659756576,439.42150898671025
72,688.5539217530813,442.02460482696296
73,690.5644165968961,443.8520828041496
74,692.3431001207234,445.0004612553882
75,694.1913097463994,445.75642437156046
76,696.1538858631648,446.1211556559315
77,698.1477489386965,446.0412679882759
78,700.1415394634371,445.977902774267
79,702.9560227300051,446.0289337581931
80,705.1995437085513,445.7084625504776
81,707.094522890058,445.0782093455302
82,708.8282081517854,444.08822233816943
83,710.308452967141,442.7495958783716
84,711.4355180524649,441.1034496537313
85,712.5575850237702,439.4535891671651
86,713.6742343842293,437.8003671320628
87,714.7555922886431,436.121928883079
88,716.1639157241048,434.7075521569281
89,717.8568945394363,433.65173661148515
90,719.5473691544091,432.5922530778583
91,721.235595320951,431.52884881300287
92,722.9212018530181,430.46164458370276
93,724.6044374759654,429.3903500686289
94,726.2848978937915,428.3150704848019
95,730.6045757135175,424.9340034929984
96,734.5946961275386,422.2161333196522
97,738.0462637614351,420.31199363173243
98,740.8551137729701,419.1969375182
99,743.0468032675341,418.70396056076083
100,745.042148802384,418.6255649115726
101,747.0113585079554,418.95257068206837
102,748.8578222611508,419.7090791583203
103,750.4921272528272,420.85545349193353
104,751.8354171900929,422.3312505000281
105,752.7899834002781,424.08287367726257
106,753.7318112631248,425.842055460553
107,754.6598756670438,427.6078418638774
108,755.5742578511868,429.38146629503893
109,756.4738175330823,431.1619173832707
110,757.3585602574714,432.95053750899353
111,758.2459921185884,434.7379519332416
112,758.6834494956559,436.68421499166595
113,759.1059097438765,438.6344274923298
114,759.5129508584126,440.58727264184705
115,759.9046041372724,442.5439129532714
116,760.2803241362376,444.5030137074399
117,760.6400036549277,446.465796518186
118,760.9829878911379,448.43087601874566
119,761.2887449256914,450.403572762592
120,762.0209334080592,452.25992377163556
121,763.1751639902277,453.88681933677606
122,764.3450731763805,455.50341003779755
123,765.5297695025527,457.10824991788746
124,766.7302296028972,458.70229576053515
125,767.5141196599889,460.5365608597879
126,768.2806071691779,462.3790044871401
127,769.0773601319651,464.2098347650992
128,769.4740669196423,466.1659350870551
129,769.411560318439,468.16009625416
130,769.3492329713729,470.1542558071557
131,769.2870793055253,472.1484277987962
132,769.2250965684059,474.1425982213694
133,769.1632826626293,476.13678070611047
134,769.1016375653613,478.1309616125562
135,769.7084870638062,482.6270625550984
136,770.6123701715534,486.4190519924622
137,771.743596089382,489.45027630587623
138,773.0016584687698,491.73394284297365
139,774.2659153001202,493.32488629389326
140,775.7782461289802,494.6286817483462
141,777.5256409951179,495.59356975714235
142,779.4441711050491,496.14198909177895
143,781.4372606781424,496.2596223188234
144,783.4096717549296,495.95429274030016
145,785.2589535398511,495.20536654986387
146,787.1089268804776,494.45837086165926
147,788.9597658328853,493.7132952781202
148,790.8113318371106,492.9702628665302
149,792.6638132019599,492.2292727542439
150,794.5170655740917,491.49046482959693
151,796.3793654309877,490.7723432547333
152,798.0286355404945,489.6494569799262
153,799.6805352221162,488.5308005288676
154,801.3354505405916,487.4162432163353
155,802.9930967444744,486.30612910625666
156,804.6538962705775,485.2003485873239
157,806.317561389816,484.09928710401925
158,807.9845546289911,483.0028530640092
159,809.3524947312429,481.54981312118764
160,810.3383991807917,479.815581727753
161,811.3136815011459,478.0747779638278
162,812.2775374954081,476.328210712141
163,813.2301250779102,474.57486961158656
164,814.1705435491391,472.81559028902774
165,815.0988864843189,471.04927332919175
166,816.014150166368,469.2767994302541
167,817.6377358974971,465.4744388257095
168,819.4231972227035,462.32386234603115
169,821.2883452120715,459.8509777083473
170,823.1317815845937,458.04442421501574
171,824.8384311187704,456.8574021918285
172,826.6598543400785,456.03895321934573
173,828.6083911609167,455.6051214349616
174,830.6039507723123,455.6099758287564
175,832.6003932580671,455.6523999956892
176,834.5639032882643,455.292323396237
177,836.399586925404,454.50970887238026
178,837.9950987371473,453.31242373402307
179,839.5806045793394,452.1007570191487
180,841.1546538351414,450.87541415034065
181,842.7180261506438,449.63529637681347
182,844.2691419850422,448.38107936678125
183,847.0694760192451,445.78007774520046
184,849.6683761922965,443.9115722864923
185,851.9842857077294,442.7166125197453
186,853.938815005072,442.09325826276876
187,855.9208146184988,441.85067179479665
188,857.9099332589678,442.018014646123
189,859.81113007632,442.62399605229933
190,861.7162946831013,443.21532500352515
191,863.637906012799,443.757898483322
192,865.4054955732246,444.6851527285435
193,866.917281334421,445.9873402613294
194,868.4338465664223,447.28348051298457
195,869.955611463987,448.57398944932316
196,871.4820869307422,449.85844309045683
197,873.0137569181961,451.13718335974494
198,874.5501742014613,452.409722591
199,876.0918810566526,453.6763515421324
200,877.6384516337677,454.93652156695595
201,879.1904867213252,456.1904853040236
202,880.7475676375956,457.437631360847
203,882.3103569771228,458.67818184349574
204,883.8784321982687,459.9114580976683
205,885.4525230107461,461.13765589459666
206,887.0321934980667,462.3560228096286
207,888.6136245167174,463.5722875348848
208,890.1925814816904,464.7920444004297
209,891.768802167749,466.0150557666357
210,893.3425496536867,467.24152666854883
211,894.913530374594,468.4712599635278
212,896.4819813857639,469.7044999319581
213,898.0475788718867,470.9410751608663
214,899.6105437332509,472.18126606835335
215,901.1705204670963,473.4249180143083
216,902.7277201083191,474.67234752942693
217,904.2817525681489,475.9234107966982
218,905.8328232838815,477.178462270964
219,907.3805036449808,478.4373646527757
220,908.9249965184338,479.70051340847584
221,910.4658299546355,480.96777435958097
222,912.0032064508667,482.23958809382964
223,913.8007041574374,483.10494264377746
224,915.6024455854698,483.9622773273947
225,917.407755598805,484.81120778158373
226,919.2173087960593,485.6519385632376
227,921.030446125882,486.4840063582774
228,922.8478950482405,487.30754679100784
229,924.6689928196905,488.12202289306845
230,926.4945245416542,488.92751202185934
231,929.3600418544808,490.36793469715155
232,931.874913269363,491.2004484099263
233,933.9673619539645,491.5253027462067
234,935.9633261793842,491.4647679828804
235,937.9056418542647,491.0038275829368
236,939.6988286208601,490.12816632545963
237,941.23166364318,488.8515796526013
238,944.921577619154,485.5114675854616
239,948.9482410599297,482.9590723823415
240,953.1630995387902,481.2405787305916
241,957.4047610490779,480.3717006586412
242,961.5057862047659,480.3329512883374
243,965.6868034808546,480.29901383120523
244,969.7854483565532,480.27137155537247
245,973.9690975786325,480.24907707701044
246,978.0651660966399,480.23322640168533
247,982.2515912757236,480.22332517253784
248,986.3448696091756,480.2199953772603
249,990.5342203646566,480.2232910161541
250,994.6244751308047,480.23325899072853
251,998.816906470538,480.25061246677444
252,1002.9038827214403,480.27470570556375
253,1007.0995547149236,480.3070396602023
254,1011.1829737011107,480.3461394178111
255,1015.3820510242224,480.3944428339065
256,1019.4616077038693,480.4494874451117
257,1023.6642590298936,480.51482069227825
258,1027.73961929262,480.5868090577695
259,1031.9460164999405,480.6703093455561
260,1036.016814070551,480.76030458338965
261,1040.2271312323169,480.8631918565418
262,1044.2929642155225,480.972325117108
263,1048.5073763306816,481.0959084298732
264,1052.5678033530862,481.2253828695517
265,1056.7864847712715,481.37106727886976
266,1060.841020671598,481.52216218427515
267,1065.0641431563163,481.69145620467964
268,1069.112254168953,481.86553125536807
269,1073.3399845341382,482.0600549214787
270,1077.3810829045622,482.2585545740315
271,1081.613580148617,482.48004815958114
272,1085.6470181120385,482.7045061299257
273,1089.8844299607308,482.9548395752655
274,1093.9094930073963,483.2068833887214
275,1098.1519517621045,483.48806649156774
