step,x,y
0,626.8834151000747,312.92656767313326
1,631.7668302001493,311.8531353462665
2,636.650245300224,310.7797030193998
3,641.5336604002987,309.70627069253305
4,646.4170755003734,308.6328383656663
5,651.300490600448,307.5594060387996
6,656.1839057005227,306.48597371193284
7,661.0673208005974,305.4125413850661
8,665.950735900672,304.33910905819937
9,670.8341510007467,303.26567673133263
10,675.7175661008214,302.1922444044659
11,680.6009812008961,301.11881207759916
12,685.4843963009707,300.0453797507324
13,690.3678114010454,298.9719474238657
14,695.2512265011201,297.89851509699895
15,700.1346416011947,296.8250827701322
16,705.0180567012694,295.7516504432655
17,709.9014718013441,294.67821811639874
18,714.7848869014188,293.604785789532
19,719.6683020014934,292.53135346266527
20,724.5517171015681,291.45792113579853
21,729.4351322016428,290.3844888089318
22,734.3185473017174,289.31105648206506
23,739.2019624017921,288.2376241551983
24,744.0853775018668,287.1641918283316
25,748.9687926019415,286.09075950146485
26,753.8522077020161,285.0173271745981
27,758.7356228020908,283.94389484773137
28,763.6190379021655,282.87046252086463
29,768.5024530022401,281.7970301939979
30,773.3858681023148,280.72359786713116
31,778.2692832023895,279.6501655402644
32,783.1526983024642,278.5767332133977
33,788.0361134025388,277.50330088653095
34,792.9195285026135,276.4298685596642
35,797.8029436026882,275.3564362327975
36,802.6863587027628,274.28300390593074
37,807.5697738028375,273.209571579064
38,812.4531889029122,272.13613925219727
39,817.3366040029869,271.06270692533053
40,822.2200191030615,269.9892745984638
41,827.1034342031362,268.91584227159706
42,831.9868493032109,267.8424099447303
43,836.8702644032855,266.7689776178636
44,841.7536795033602,265.69554529099685
45,846.6370946034349,264.6221129641301
46,851.5205097035096,263.5486806372634
47,856.4039248035842,262.47524831039664
48,861.2873399036589,261.4018159835299
49,866.1707550037336,260.32838365666316
50,871.0541701038082,259.2549513297964
51,875.9375852038829,258.1815190029297
52,880.8210003039576,257.10808667606295
53,885.7044154040323,256.0346543491962
54,890.5878305041069,254.96122202232948
55,895.4712456041816,253.88778969546274
56,900.3546607042563,252.814357368596
57,905.238075804331,251.74092504172927
58,910.1214909044056,250.66749271486253
59,915.0049060044803,249.5940603879958
60,919.888321104555,248.52062806112906
