step,reward,coverage,remaining_dirt,collisions,total_distance,path_efficiency,performance_score,success
460,0.0,0.0192,46,0,1679.7,0.0114,-4.37,0
461,0.0,0.0192,46,0,1679.7,0.0114,-4.38,0
462,0.0,0.0192,46,0,1679.7,0.0114,-4.39,0
463,0.0,0.0192,46,0,1679.7,0.0114,-4.4,0
464,0.0,0.0192,46,0,1679.7,0.0114,-4.41,0
465,0.0,0.0192,46,0,1679.7,0.0114,-4.42,0
466,0.0,0.0192,46,0,1684.7,0.0114,-4.435,0
467,0.0,0.0192,46,0,1689.7,0.0114,-4.45,0
468,0.0,0.0192,46,0,1694.7,0.0113,-4.465,0
469,0.00040000000000000105,0.0196,46,0,1699.7,0.0115,-4.44,0
470,0.0,0.0196,46,0,1699.7,0.0115,-4.45,0
471,0.0,0.0196,46,0,1704.7,0.0115,-4.465,0
472,0.0,0.0196,46,0,1709.7,0.0115,-4.48,0
473,0.0,0.0196,46,0,1714.7,0.0114,-4.495,0
474,0.00040000000000000105,0.02,46,0,1719.7,0.0116,-4.47,0
475,0.0,0.02,46,0,1724.7,0.0116,-4.485,0
476,0.0,0.02,46,0,1724.7,0.0116,-4.495,0
477,0.0,0.02,46,0,1729.7,0.0116,-4.51,0
478,0.0,0.02,46,0,1734.7,0.0115,-4.525,0
479,0.00040000000000000105,0.0204,46,0,1739.7,0.0117,-4.5,0
480,0.0,0.0204,46,0,1744.7,0.0117,-4.515,0
481,0.0,0.0204,46,0,1744.7,0.0117,-4.525,0
482,0.0,0.0204,46,0,1749.7,0.0117,-4.54,0
483,0.0,0.0204,46,0,1754.7,0.0116,-4.555,0
484,0.0,0.0204,46,0,1759.7,0.0116,-4.57,0
485,0.0,0.0204,46,0,1764.7,0.0116,-4.585,0
486,0.0,0.0204,46,0,1769.7,0.0115,-4.6,0
487,0.0,0.0204,46,0,1769.7,0.0115,-4.61,0
488,0.0,0.0204,46,0,1774.7,0.0115,-4.625,0
489,0.0,0.0204,46,0,1779.7,0.0115,-4.64,0
490,0.0,0.0204,46,0,1784.7,0.0114,-4.655,0
491,0.0,0.0204,46,0,1789.7,0.0114,-4.67,0
492,0.0,0.0204,46,0,1789.7,0.0114,-4.68,0
493,0.0,0.0204,46,0,1794.7,0.0114,-4.695,0
494,0.0,0.0204,46,0,1799.7,0.0113,-4.71,0
495,0.0,0.0204,46,0,1804.7,0.0113,-4.725,0
496,0.0,0.0204,46,0,1809.7,0.0113,-4.74,0
497,0.0,0.0204,46,0,1809.7,0.0113,-4.75,0
498,0.0,0.0204,46,0,1814.7,0.0112,-4.765,0
499,0.0003999999999999976,0.0208,46,0,1819.7,0.0114,-4.74,0
