phase,condition,seed,planner_type,coordination,num_bots,noise_level,completed,success,steps,coverage,collisions,dynamic_collisions,total_distance,path_efficiency,runtime_seconds
P3_multi_agent,bots2_enhanced,30206,planning,enhanced,2,low,1,0,1200,0.04,0,0,2992.9,0.0134,12.450519561767578
P3_multi_agent,bots2_enhanced,30207,planning,enhanced,2,low,1,0,1200,0.09,44,12,3032.74,0.0297,12.217535257339478
P3_multi_agent,bots2_enhanced,30208,planning,enhanced,2,low,1,0,1200,0.01,41,10,2882.43,0.0035,14.720481872558594
P3_multi_agent,bots2_enhanced,30209,planning,enhanced,2,low,1,0,1200,0.09,20,7,2540.54,0.0354,12.826639413833618
P3_multi_agent,bots2_enhanced,30210,planning,enhanced,2,low,1,0,1200,0.07,0,0,2145.71,0.0326,12.410083532333374
P3_multi_agent,bots2_enhanced,30211,planning,enhanced,2,low,1,0,1200,0.03,0,0,2302.14,0.013,14.042164325714111
P3_multi_agent,bots2_enhanced,30212,planning,enhanced,2,low,1,0,1200,0.04,94,19,3293.0,0.0121,12.034120082855225
P3_multi_agent,bots2_enhanced,30213,planning,enhanced,2,low,1,0,1200,0.12,49,10,3759.31,0.0319,71.36252021789551
P3_multi_agent,bots2_enhanced,30214,planning,enhanced,2,low,1,0,1200,0.12,45,11,1934.38,0.062,12.910937070846558
P3_multi_agent,bots2_enhanced,30215,planning,enhanced,2,low,1,0,1200,0.02,0,0,2960.37,0.0068,12.185931205749512
P3_multi_agent,bots2_enhanced,30216,planning,enhanced,2,low,1,0,1200,0.04,86,20,3474.43,0.0115,14.95813512802124
P3_multi_agent,bots2_enhanced,30217,planning,enhanced,2,low,1,0,1200,0.07,27,7,3099.12,0.0226,11.72435736656189
P3_multi_agent,bots2_enhanced,30218,planning,enhanced,2,low,1,0,1200,0.01,29,11,2973.98,0.0034,12.997355937957764
P3_multi_agent,bots2_enhanced,30219,planning,enhanced,2,low,1,0,1200,0.03,36,9,3063.97,0.0098,16.119712114334106
P3_multi_agent,bots2_enhanced,30220,planning,enhanced,2,low,1,0,1200,0.1,46,13,3253.23,0.0307,11.077696561813354
P3_multi_agent,bots2_enhanced,30221,planning,enhanced,2,low,1,0,1200,0.02,38,8,3109.02,0.0064,24.229665756225586
P3_multi_agent,bots2_enhanced,30222,planning,enhanced,2,low,1,0,1200,0.03,25,6,2327.85,0.0129,16.330227375030518
