step,reward,coverage,remaining_dirt,collisions,total_distance,path_efficiency,performance_score,success
33,0.0004000000000000002,0.004,47,0,170.0,0.0235,-0.11,0
34,0.0,0.004,47,0,175.0,0.0229,-0.125,0
35,0.0,0.004,47,0,180.0,0.0222,-0.14,0
36,0.0,0.004,47,0,185.0,0.0216,-0.155,0
37,0.0004000000000000002,0.0044,47,0,190.0,0.0232,-0.13,0
38,0.0,0.0044,47,0,195.0,0.0226,-0.145,0
39,0.0,0.0044,47,0,200.0,0.022,-0.16,0
40,0.0,0.0044,47,0,205.0,0.0215,-0.175,0
41,0.0003999999999999993,0.0048,47,0,210.0,0.0229,-0.15,0
42,0.0,0.0048,47,0,215.0,0.0223,-0.165,0
43,0.0,0.0048,47,0,220.0,0.0218,-0.18,0
44,0.0,0.0048,47,0,225.0,0.0213,-0.195,0
45,0.0004000000000000002,0.0052,47,0,230.0,0.0226,-0.17,0
46,0.0,0.0052,47,0,235.0,0.0221,-0.185,0
47,0.0,0.0052,47,0,240.0,0.0217,-0.2,0
48,0.0,0.0052,47,0,245.0,0.0212,-0.215,0
49,0.0004000000000000002,0.0056,47,0,250.0,0.0224,-0.19,0
50,0.0,0.0056,47,0,255.0,0.022,-0.205,0
51,0.0,0.0056,47,0,260.0,0.0215,-0.22,0
52,0.0,0.0056,47,0,265.0,0.0211,-0.235,0
53,0.0004000000000000002,0.006,47,0,270.0,0.0222,-0.21,0
54,0.0,0.006,47,0,275.0,0.0218,-0.225,0
55,0.0,0.006,47,0,280.0,0.0214,-0.24,0
56,0.0004000000000000002,0.0064,47,0,285.0,0.0225,-0.215,0
57,0.0003999999999999993,0.0068,47,0,290.0,0.0234,-0.19,0
58,0.0,0.0068,47,0,295.0,0.0231,-0.205,0
59,0.0,0.0068,47,0,300.0,0.0227,-0.22,0
60,0.0,0.0068,47,0,305.0,0.0223,-0.235,0
61,0.0004000000000000002,0.0072,47,0,310.0,0.0232,-0.21,0
62,0.0,0.0072,47,0,315.0,0.0229,-0.225,0
63,0.0,0.0072,47,0,320.0,0.0225,-0.24,0
64,0.0,0.0072,47,0,325.0,0.0222,-0.255,0
65,0.0004000000000000002,0.0076,47,0,330.0,0.023,-0.23,0
66,0.0,0.0076,47,0,335.0,0.0227,-0.245,0
67,0.0,0.0076,47,0,340.0,0.0224,-0.26,0
68,0.0,0.0076,47,0,341.85,0.0222,-0.272,0
69,0.0,0.0076,47,0,346.85,0.0219,-0.287,0
70,0.0,0.0076,47,0,351.49,0.0216,-0.301,0
71,0.0,0.0076,47,0,356.49,0.0213,-0.316,0
72,0.0,0.0076,47,0,360.48,0.0211,-0.33,0
73,0.0,0.0076,47,0,365.48,0.0208,-0.345,0
74,0.0,0.0076,47,0,368.54,0.0206,-0.359,0
75,0.0,0.0076,47,0,373.54,0.0203,-0.374,0
76,0.0,0.0076,47,0,375.45,0.0202,-0.385,0
77,0.0004000000000000002,0.008,47,0,380.45,0.021,-0.36,0
78,0.0,0.008,47,0,381.07,0.021,-0.371,0
79,0.0,0.008,47,0,386.07,0.0207,-0.386,0
80,0.0,0.008,47,0,391.07,0.0205,-0.401,0
81,0.0,0.008,47,0,396.07,0.0202,-0.416,0
82,0.0003999999999999993,0.0084,47,0,401.07,0.0209,-0.391,0
83,0.0,0.0084,47,0,406.07,0.0207,-0.406,0
84,0.0,0.0084,47,0,411.07,0.0204,-0.421,0
85,0.0,0.0084,47,0,416.07,0.0202,-0.436,0
86,0.00040000000000000105,0.0088,47,0,421.07,0.0209,-0.411,0
87,0.0,0.0088,47,0,426.07,0.0207,-0.426,0
88,0.0,0.0088,47,0,431.07,0.0204,-0.441,0
89,0.0,0.0088,47,0,436.07,0.0202,-0.456,0
90,0.0003999999999999993,0.0092,47,0,441.07,0.0209,-0.431,0
91,0.0,0.0092,47,0,446.07,0.0206,-0.446,0
92,0.0,0.0092,47,0,451.07,0.0204,-0.461,0
93,0.0003999999999999993,0.0096,47,0,456.07,0.021,-0.436,0
94,0.00040000000000000105,0.01,47,0,461.07,0.0217,-0.411,0
95,0.0,0.01,47,0,466.07,0.0215,-0.426,0
96,0.0,0.01,47,0,471.07,0.0212,-0.441,0
97,0.0,0.01,47,0,476.07,0.021,-0.456,0
98,0.0003999999999999993,0.0104,47,0,481.07,0.0216,-0.431,0
99,0.0,0.0104,47,0,486.07,0.0214,-0.446,0
100,0.0,0.0104,47,0,491.07,0.0212,-0.461,0
101,0.0,0.0104,47,0,496.07,0.021,-0.476,0
102,0.00040000000000000105,0.0108,47,0,501.07,0.0216,-0.451,0
103,0.0,0.0108,47,0,506.07,0.0213,-0.466,0
104,0.0,0.0108,47,0,511.07,0.0211,-0.481,0
105,0.0,0.0108,47,0,511.07,0.0211,-0.491,0
106,0.0,0.0108,47,0,511.07,0.0211,-0.501,0
107,0.0,0.0108,47,0,511.07,0.0211,-0.511,0
108,0.0,0.0108,47,0,511.07,0.0211,-0.521,0
109,0.0,0.0108,47,0,511.07,0.0211,-0.531,0
110,0.0,0.0108,47,0,511.07,0.0211,-0.541,0
111,0.0,0.0108,47,0,511.07,0.0211,-0.551,0
112,0.0,0.0108,47,0,511.07,0.0211,-0.561,0
113,0.0,0.0108,47,0,511.07,0.0211,-0.571,0
114,0.0,0.0108,47,0,511.07,0.0211,-0.581,0
115,0.0,0.0108,47,0,511.07,0.0211,-0.591,0
116,0.0,0.0108,47,0,511.07,0.0211,-0.601,0
117,0.0,0.0108,47,0,511.07,0.0211,-0.611,0
118,0.0,0.0108,47,0,511.07,0.0211,-0.621,0
119,0.0,0.0108,47,0,511.07,0.0211,-0.631,0
120,0.0,0.0108,47,0,511.07,0.0211,-0.641,0
121,0.0,0.0108,47,0,511.07,0.0211,-0.651,0
122,0.0,0.0108,47,0,511.07,0.0211,-0.661,0
123,0.0,0.0108,47,0,511.07,0.0211,-0.671,0
124,0.0,0.0108,47,0,511.07,0.0211,-0.681,0
125,0.0,0.0108,47,0,511.07,0.0211,-0.691,0
126,0.0,0.0108,47,0,511.07,0.0211,-0.701,0
127,0.0,0.0108,47,0,511.07,0.0211,-0.711,0
128,0.0,0.0108,47,0,511.07,0.0211,-0.721,0
129,0.0,0.0108,47,0,511.07,0.0211,-0.731,0
130,0.0,0.0108,47,0,511.07,0.0211,-0.741,0
131,0.0,0.0108,47,0,511.07,0.0211,-0.751,0
132,0.0,0.0108,47,0,511.07,0.0211,-0.761,0
133,0.0,0.0108,47,0,511.07,0.0211,-0.771,0
134,0.0,0.0108,47,0,511.07,0.0211,-0.781,0
135,0.0,0.0108,47,0,511.07,0.0211,-0.791,0
136,0.0,0.0108,47,0,511.07,0.0211,-0.801,0
137,0.0,0.0108,47,0,511.07,0.0211,-0.811,0
138,0.0,0.0108,47,0,511.07,0.0211,-0.821,0
139,0.0,0.0108,47,0,511.07,0.0211,-0.831,0
140,0.0,0.0108,47,0,511.07,0.0211,-0.841,0
141,0.0,0.0108,47,0,516.07,0.0209,-0.856,0
142,0.0,0.0108,47,0,521.07,0.0207,-0.871,0
143,0.0,0.0108,47,0,526.07,0.0205,-0.886,0
144,0.0,0.0108,47,0,531.07,0.0203,-0.901,0
145,0.0003999999999999993,0.0112,47,0,536.07,0.0209,-0.876,0
146,0.0,0.0112,47,0,541.07,0.0207,-0.891,0
147,0.0,0.0112,47,0,546.07,0.0205,-0.906,0
148,0.0,0.0112,47,0,551.07,0.0203,-0.921,0
149,0.0003999999999999993,0.0116,47,0,556.07,0.0209,-0.896,0
150,0.0,0.0116,47,0,561.07,0.0207,-0.911,0
151,0.0,0.0116,47,0,566.07,0.0205,-0.926,0
152,0.00040000000000000105,0.012,47,0,571.07,0.021,-0.901,0
153,0.0003999999999999993,0.0124,47,0,576.07,0.0215,-0.876,0
154,0.0,0.0124,47,0,581.07,0.0213,-0.891,0
155,0.0,0.0124,47,0,586.07,0.0212,-0.906,0
156,0.0,0.0124,47,0,591.07,0.021,-0.921,0
157,0.0,0.0124,47,0,596.07,0.0208,-0.936,0
158,0.00040000000000000105,0.0128,47,0,601.07,0.0213,-0.911,0
159,0.0003999999999999993,0.0132,47,0,606.07,0.0218,-0.886,0
160,0.0,0.0132,47,0,611.07,0.0216,-0.901,0
161,0.0,0.0132,47,0,616.07,0.0214,-0.916,0
162,0.0,0.0132,47,0,621.07,0.0213,-0.931,0
163,0.0003999999999999993,0.0136,47,0,626.07,0.0217,-0.906,0
164,0.0,0.0136,47,0,631.07,0.0216,-0.921,0
165,0.0,0.0136,47,0,636.07,0.0214,-0.936,0
166,0.00040000000000000105,0.014,47,0,641.07,0.0218,-0.911,0
167,0.0,0.014,47,0,646.07,0.0217,-0.926,0
168,0.0003999999999999993,0.0144,47,0,651.07,0.0221,-0.901,0
169,0.0,0.0144,47,0,656.07,0.0219,-0.916,0
170,0.0,0.0144,47,0,661.07,0.0218,-0.931,0
171,0.0,0.0144,47,0,666.07,0.0216,-0.946,0
172,0.0,0.0144,47,0,671.07,0.0215,-0.961,0
173,0.00040000000000000105,0.0148,47,0,676.07,0.0219,-0.936,0
174,0.0,0.0148,47,0,681.07,0.0217,-0.951,0
175,0.0,0.0148,47,0,686.07,0.0216,-0.966,0
176,0.0,0.0148,47,0,691.07,0.0214,-0.981,0
177,0.0,0.0148,47,0,696.07,0.0213,-0.996,0
178,0.0,0.0148,47,0,701.07,0.0211,-1.011,0
179,0.0,0.0148,47,0,706.07,0.021,-1.026,0
180,0.0,0.0148,47,0,711.07,0.0208,-1.041,0
181,0.0,0.0148,47,0,716.07,0.0207,-1.056,0
182,0.0003999999999999993,0.0152,47,0,721.07,0.0211,-1.031,0
183,0.0,0.0152,47,0,726.07,0.0209,-1.046,0
184,0.0,0.0152,47,0,731.07,0.0208,-1.061,0
185,0.0,0.0152,47,0,736.07,0.0207,-1.076,0
186,0.0,0.0152,47,0,741.07,0.0205,-1.091,0
187,0.0003999999999999993,0.0156,47,0,746.07,0.0209,-1.066,0
188,0.0,0.0156,47,0,751.07,0.0208,-1.081,0
189,0.0,0.0156,47,0,756.07,0.0206,-1.096,0
190,0.0,0.0156,47,0,761.07,0.0205,-1.111,0
191,0.0,0.0156,46,0,766.07,0.0204,-1.126,0
192,0.00040000000000000105,0.016,46,0,771.07,0.0208,-1.101,0
193,0.0,0.016,46,0,776.07,0.0206,-1.116,0
194,0.00040000000000000105,0.0164,46,0,781.07,0.021,-1.091,0
195,0.0,0.0164,46,0,786.07,0.0209,-1.106,0
196,0.0,0.0164,46,0,791.07,0.0207,-1.121,0
197,0.0003999999999999976,0.0168,46,0,796.07,0.0211,-1.096,0
198,0.0,0.0168,46,0,801.07,0.021,-1.111,0
199,0.0,0.0168,46,0,806.07,0.0208,-1.126,0
200,0.0,0.0168,46,0,811.07,0.0207,-1.141,0
201,0.00040000000000000105,0.0172,46,0,816.07,0.0211,-1.116,0
202,0.00040000000000000105,0.0176,46,0,821.07,0.0214,-1.091,0
203,0.0,0.0176,46,0,826.07,0.0213,-1.106,0
204,0.0,0.0176,46,0,831.07,0.0212,-1.121,0
205,0.0,0.0176,46,0,836.07,0.0211,-1.136,0
206,0.0,0.0176,46,0,841.07,0.0209,-1.151,0
207,0.0003999999999999976,0.018,46,0,846.07,0.0213,-1.126,0
208,0.00040000000000000105,0.0184,46,0,851.07,0.0216,-1.101,0
209,0.0,0.0184,46,0,856.07,0.0215,-1.116,0
210,0.0,0.0184,46,0,861.07,0.0214,-1.131,0
211,0.0,0.0184,46,0,866.07,0.0212,-1.146,0
212,0.00040000000000000105,0.0188,46,0,871.07,0.0216,-1.121,0
213,0.0,0.0188,46,0,876.07,0.0215,-1.136,0
214,0.0,0.0188,46,0,881.07,0.0213,-1.151,0
215,0.0003999999999999976,0.0192,46,0,886.07,0.0217,-1.126,0
216,0.00040000000000000105,0.0196,46,0,891.07,0.022,-1.101,0
217,0.0,0.0196,46,0,896.07,0.0219,-1.116,0
218,0.0,0.0196,46,0,901.07,0.0218,-1.131,0
219,0.0,0.0196,46,0,901.07,0.0218,-1.141,0
220,0.0,0.0196,46,0,901.07,0.0218,-1.151,0
221,0.0,0.0196,46,0,901.07,0.0218,-1.161,0
222,0.0,0.0196,46,0,901.07,0.0218,-1.171,0
223,0.0,0.0196,46,0,901.07,0.0218,-1.181,0
224,0.0,0.0196,46,0,901.07,0.0218,-1.191,0
225,0.0,0.0196,46,0,901.07,0.0218,-1.201,0
226,0.0,0.0196,46,0,901.07,0.0218,-1.211,0
227,0.0,0.0196,46,0,901.07,0.0218,-1.221,0
228,0.0,0.0196,46,0,901.07,0.0218,-1.231,0
229,0.0,0.0196,46,0,901.07,0.0218,-1.241,0
230,0.0,0.0196,46,0,901.07,0.0218,-1.251,0
231,0.0,0.0196,46,0,901.07,0.0218,-1.261,0
232,0.0,0.0196,46,0,901.07,0.0218,-1.271,0
233,0.0,0.0196,46,0,901.07,0.0218,-1.281,0
234,0.0,0.0196,46,0,901.07,0.0218,-1.291,0
235,0.0,0.0196,46,0,901.07,0.0218,-1.301,0
236,0.0,0.0196,46,0,901.07,0.0218,-1.311,0
237,0.0,0.0196,46,0,901.07,0.0218,-1.321,0
238,0.0,0.0196,46,0,901.07,0.0218,-1.331,0
239,0.0,0.0196,46,0,901.07,0.0218,-1.341,0
240,0.0,0.0196,46,0,901.07,0.0218,-1.351,0
241,0.0,0.0196,46,0,901.07,0.0218,-1.361,0
242,0.0,0.0196,46,0,901.07,0.0218,-1.371,0
243,0.0,0.0196,46,0,901.07,0.0218,-1.381,0
244,0.0,0.0196,46,0,901.07,0.0218,-1.391,0
245,0.0,0.0196,46,0,901.07,0.0218,-1.401,0
246,0.0,0.0196,46,0,906.07,0.0216,-1.416,0
247,0.00040000000000000105,0.02,46,0,911.07,0.022,-1.391,0
248,0.0,0.02,46,0,916.07,0.0218,-1.406,0
249,0.0,0.02,46,0,921.07,0.0217,-1.421,0
250,0.0,0.02,46,0,926.07,0.0216,-1.436,0
251,0.0,0.02,46,0,931.07,0.0215,-1.451,0
252,0.00040000000000000105,0.0204,46,0,936.07,0.0218,-1.426,0
253,0.0,0.0204,46,0,941.07,0.0217,-1.441,0
254,0.0,0.0204,46,0,946.07,0.0216,-1.456,0
255,0.0,0.0204,46,0,951.07,0.0214,-1.471,0
256,0.0003999999999999976,0.0208,46,0,956.07,0.0218,-1.446,0
257,0.0,0.0208,46,0,961.07,0.0216,-1.461,0
258,0.0,0.0208,46,0,966.07,0.0215,-1.476,0
259,0.0,0.0208,46,0,971.07,0.0214,-1.491,0
260,0.00040000000000000105,0.0212,46,0,976.07,0.0217,-1.466,0
261,0.0,0.0212,46,0,981.07,0.0216,-1.481,0
262,0.0,0.0212,46,0,986.07,0.0215,-1.496,0
263,0.00040000000000000105,0.0216,46,0,991.07,0.0218,-1.471,0
264,0.0003999999999999976,0.022,46,0,996.07,0.0221,-1.446,0
265,0.0,0.022,46,0,1001.07,0.022,-1.461,0
266,0.0,0.022,46,0,1006.07,0.0219,-1.476,0
267,0.0,0.022,46,0,1011.07,0.0218,-1.491,0
268,0.0,0.022,46,0,1016.07,0.0217,-1.506,0
269,0.00040000000000000105,0.0224,46,0,1021.07,0.0219,-1.481,0
270,0.0,0.0224,46,0,1026.07,0.0218,-1.496,0
271,0.0,0.0224,46,0,1031.07,0.0217,-1.511,0
272,0.0,0.0224,46,0,1036.07,0.0216,-1.526,0
273,0.00040000000000000105,0.0228,46,0,1041.07,0.0219,-1.501,0
274,0.0003999999999999976,0.0232,46,0,1046.07,0.0222,-1.476,0
275,0.0,0.0232,46,0,1051.07,0.0221,-1.491,0
276,0.0,0.0232,46,0,1056.07,0.022,-1.506,0
277,0.00040000000000000105,0.0236,46,0,1061.07,0.0222,-1.481,0
278,0.0,0.0236,46,0,1066.07,0.0221,-1.496,0
279,0.0,0.0236,46,0,1071.07,0.022,-1.511,0
280,0.0,0.0236,46,0,1076.07,0.0219,-1.526,0
281,0.0,0.0236,46,0,1081.07,0.0218,-1.541,0
282,0.00040000000000000105,0.024,46,0,1086.07,0.0221,-1.516,0
283,0.0,0.024,46,0,1091.07,0.022,-1.531,0
284,0.0,0.024,46,0,1096.07,0.0219,-1.546,0
285,0.00040000000000000105,0.0244,46,0,1101.07,0.0222,-1.521,0
286,0.0003999999999999976,0.0248,46,0,1106.07,0.0224,-1.496,0
287,0.0,0.0248,46,0,1111.07,0.0223,-1.511,0
288,0.0,0.0248,46,0,1116.07,0.0222,-1.526,0
289,0.0,0.0248,46,0,1121.07,0.0221,-1.541,0
290,0.00040000000000000105,0.0252,46,0,1126.07,0.0224,-1.516,0
291,0.0,0.0252,46,0,1131.07,0.0223,-1.531,0
292,0.0,0.0252,46,0,1136.07,0.0222,-1.546,0
293,0.0,0.0252,46,0,1141.07,0.0221,-1.561,0
294,0.0,0.0252,46,0,1146.07,0.022,-1.576,0
295,0.00040000000000000105,0.0256,46,0,1151.07,0.0222,-1.551,0
296,0.0003999999999999976,0.026,46,0,1156.07,0.0225,-1.526,0
297,0.0,0.026,46,0,1161.07,0.0224,-1.541,0
298,0.0,0.026,46,0,1164.91,0.0223,-1.555,0
299,0.0,0.026,46,0,1169.91,0.0222,-1.57,0
300,0.0,0.026,46,0,1174.88,0.0221,-1.585,0
301,0.0,0.026,46,0,1179.88,0.022,-1.6,0
302,0.0,0.026,46,0,1184.82,0.0219,-1.615,0
303,0.0,0.026,46,0,1189.82,0.0219,-1.63,0
304,0.0,0.026,46,0,1194.36,0.0218,-1.644,0
305,0.0,0.026,46,0,1199.36,0.0217,-1.659,0
306,0.0,0.026,46,0,1203.2,0.0216,-1.673,0
307,0.0,0.026,46,0,1208.2,0.0215,-1.688,0
308,0.0,0.026,46,0,1211.06,0.0215,-1.701,0
309,0.0,0.026,46,0,1216.06,0.0214,-1.716,0
310,0.0,0.026,46,0,1217.73,0.0214,-1.728,0
311,0.0,0.026,46,0,1222.73,0.0213,-1.743,0
312,0.0,0.026,46,0,1223.1,0.0213,-1.753,0
313,0.00040000000000000105,0.0264,46,0,1228.1,0.0215,-1.728,0
314,0.0,0.0264,46,0,1233.1,0.0214,-1.743,0
315,0.0,0.0264,46,0,1238.1,0.0213,-1.758,0
316,0.0,0.0264,46,0,1243.1,0.0212,-1.773,0
317,0.00040000000000000105,0.0268,46,0,1248.1,0.0215,-1.748,0
318,0.0,0.0268,46,0,1253.1,0.0214,-1.763,0
319,0.0,0.0268,46,0,1258.1,0.0213,-1.778,0
320,0.0,0.0268,46,0,1263.1,0.0212,-1.793,0
321,0.0003999999999999976,0.0272,46,0,1268.1,0.0214,-1.768,0
322,0.0,0.0272,46,0,1273.1,0.0214,-1.783,0
323,0.00040000000000000105,0.0276,46,0,1278.1,0.0216,-1.758,0
324,0.0,0.0276,46,0,1283.1,0.0215,-1.773,0
325,0.00040000000000000105,0.028,46,0,1288.1,0.0217,-1.748,0
326,0.0,0.028,46,0,1293.1,0.0217,-1.763,0
327,0.0,0.028,46,0,1298.1,0.0216,-1.778,0
328,0.0,0.028,46,0,1303.1,0.0215,-1.793,0
329,0.00040000000000000105,0.0284,46,0,1308.1,0.0217,-1.768,0
330,0.0,0.0284,46,0,1313.1,0.0216,-1.783,0
331,0.0,0.0284,46,0,1318.1,0.0215,-1.798,0
332,0.0,0.0284,46,0,1323.1,0.0215,-1.813,0
333,0.0,0.0284,46,0,1328.1,0.0214,-1.828,0
334,0.0003999999999999976,0.0288,46,0,1333.1,0.0216,-1.803,0
335,0.0,0.0288,46,0,1338.1,0.0215,-1.818,0
336,0.0,0.0288,46,0,1343.1,0.0214,-1.833,0
337,0.0,0.0288,46,0,1343.1,0.0214,-1.843,0
338,0.0,0.0288,46,0,1343.1,0.0214,-1.853,0
339,0.0,0.0288,46,0,1343.1,0.0214,-1.863,0
340,0.0,0.0288,46,0,1343.1,0.0214,-1.873,0
341,0.0,0.0288,46,0,1343.1,0.0214,-1.883,0
342,0.0,0.0288,46,0,1343.1,0.0214,-1.893,0
343,0.0,0.0288,46,0,1343.1,0.0214,-1.903,0
344,0.0,0.0288,46,0,1343.1,0.0214,-1.913,0
345,0.0,0.0288,46,0,1343.1,0.0214,-1.923,0
346,0.0,0.0288,46,0,1343.1,0.0214,-1.933,0
347,0.0,0.0288,46,0,1343.1,0.0214,-1.943,0
348,0.0,0.0288,46,0,1343.1,0.0214,-1.953,0
349,0.0,0.0288,46,0,1343.1,0.0214,-1.963,0
350,0.0,0.0288,46,0,1343.1,0.0214,-1.973,0
351,0.0,0.0288,46,0,1343.1,0.0214,-1.983,0
352,0.0,0.0288,46,0,1343.1,0.0214,-1.993,0
353,0.0,0.0288,46,0,1343.1,0.0214,-2.003,0
354,0.0,0.0288,46,0,1343.1,0.0214,-2.013,0
355,0.0,0.0288,46,0,1343.1,0.0214,-2.023,0
356,0.0,0.0288,46,0,1343.1,0.0214,-2.033,0
357,0.0,0.0288,46,0,1348.1,0.0214,-2.048,0
358,0.00040000000000000105,0.0292,46,0,1353.1,0.0216,-2.023,0
359,0.0,0.0292,46,0,1358.1,0.0215,-2.038,0
360,0.0,0.0292,46,0,1363.1,0.0214,-2.053,0
361,0.0,0.0292,46,0,1368.1,0.0213,-2.068,0
362,0.00040000000000000105,0.0296,46,0,1373.1,0.0216,-2.043,0
363,0.0,0.0296,46,0,1378.1,0.0215,-2.058,0
364,0.0,0.0296,46,0,1383.1,0.0214,-2.073,0
365,0.0,0.0296,46,0,1388.1,0.0213,-2.088,0
366,0.0003999999999999976,0.03,46,0,1393.1,0.0215,-2.063,0
367,0.0,0.03,46,0,1398.1,0.0215,-2.078,0
368,0.0,0.03,46,0,1403.1,0.0214,-2.093,0
369,0.0,0.03,46,0,1408.1,0.0213,-2.108,0
370,0.00040000000000000105,0.0304,46,0,1413.1,0.0215,-2.083,0
371,0.0,0.0304,46,0,1418.1,0.0214,-2.098,0
372,0.0,0.0304,45,0,1423.1,0.0214,-2.113,0
373,0.0,0.0304,45,0,1428.1,0.0213,-2.128,0
374,0.00040000000000000105,0.0308,45,0,1433.1,0.0215,-2.103,0
375,0.0,0.0308,45,0,1438.1,0.0214,-2.118,0
376,0.0,0.0308,45,0,1443.1,0.0213,-2.133,0
377,0.0,0.0308,45,0,1448.1,0.0213,-2.148,0
378,0.0003999999999999976,0.0312,45,0,1453.1,0.0215,-2.123,0
379,0.0,0.0312,45,0,1458.1,0.0214,-2.138,0
380,0.0,0.0312,45,0,1463.1,0.0213,-2.153,0
381,0.0004000000000000045,0.0316,45,0,1468.1,0.0215,-2.128,0
382,0.0003999999999999976,0.032,45,0,1473.1,0.0217,-2.103,0
383,0.0,0.032,45,0,1478.1,0.0216,-2.118,0
384,0.0,0.032,45,0,1483.1,0.0216,-2.133,0
385,0.0,0.032,45,0,1488.1,0.0215,-2.148,0
386,0.0003999999999999976,0.0324,45,0,1493.1,0.0217,-2.123,0
387,0.0,0.0324,45,0,1498.1,0.0216,-2.138,0
388,0.0,0.0324,45,0,1503.1,0.0216,-2.153,0
389,0.0,0.0324,45,0,1508.1,0.0215,-2.168,0
390,0.0,0.0324,45,0,1513.1,0.0214,-2.183,0
391,0.0,0.0324,45,0,1518.1,0.0213,-2.198,0
392,0.0,0.0324,45,0,1523.1,0.0213,-2.213,0
393,0.0,0.0324,45,0,1528.1,0.0212,-2.228,0
394,0.0004000000000000045,0.0328,45,0,1533.1,0.0214,-2.203,0
395,0.0,0.0328,45,0,1538.1,0.0213,-2.218,0
396,0.0,0.0328,45,0,1543.1,0.0213,-2.233,0
397,0.0,0.0328,45,0,1548.1,0.0212,-2.248,0
398,0.0003999999999999976,0.0332,45,0,1553.1,0.0214,-2.223,0
399,0.0,0.0332,45,0,1558.1,0.0213,-2.238,0
400,0.0,0.0332,45,0,1563.1,0.0212,-2.253,0
401,0.0,0.0332,45,0,1568.1,0.0212,-2.268,0
402,0.0003999999999999976,0.0336,45,0,1573.1,0.0214,-2.243,0
403,0.0,0.0336,45,0,1578.1,0.0213,-2.258,0
404,0.0,0.0336,45,0,1583.1,0.0212,-2.273,0
405,0.0,0.0336,45,0,1588.1,0.0212,-2.288,0
406,0.0004000000000000045,0.034,45,0,1593.1,0.0213,-2.263,0
407,0.0,0.034,45,0,1598.1,0.0213,-2.278,0
408,0.0,0.034,45,0,1603.1,0.0212,-2.293,0
409,0.0,0.034,45,0,1608.1,0.0211,-2.308,0
410,0.0003999999999999976,0.0344,45,0,1613.1,0.0213,-2.283,0
411,0.0,0.0344,45,0,1618.1,0.0213,-2.298,0
412,0.0,0.0344,45,0,1623.1,0.0212,-2.313,0
413,0.0,0.0344,45,0,1628.1,0.0211,-2.328,0
414,0.0003999999999999976,0.0348,45,0,1633.1,0.0213,-2.303,0
415,0.0,0.0348,45,0,1638.1,0.0212,-2.318,0
416,0.0,0.0348,45,0,1643.1,0.0212,-2.333,0
417,0.0,0.0348,45,0,1648.1,0.0211,-2.348,0
418,0.0004000000000000045,0.0352,45,0,1653.1,0.0213,-2.323,0
419,0.0,0.0352,45,0,1658.1,0.0212,-2.338,0
420,0.0,0.0352,45,0,1663.1,0.0212,-2.353,0
421,0.0,0.0352,45,0,1668.1,0.0211,-2.368,0
422,0.0003999999999999976,0.0356,45,0,1673.1,0.0213,-2.343,0
423,0.0,0.0356,45,0,1678.1,0.0212,-2.358,0
424,0.0,0.0356,45,0,1683.1,0.0212,-2.373,0
425,0.0,0.0356,45,0,1688.1,0.0211,-2.388,0
426,0.0003999999999999976,0.036,45,0,1693.1,0.0213,-2.363,0
427,0.0,0.036,45,0,1693.1,0.0213,-2.373,0
428,0.0,0.036,45,0,1693.1,0.0213,-2.383,0
429,0.0,0.036,45,0,1693.1,0.0213,-2.393,0
