step,reward,coverage,remaining_dirt,collisions,total_distance,path_efficiency,performance_score,success
102,0.0,0.0056,50,1,240.37,0.0233,-2.71,0
103,0.0,0.0056,50,1,243.6,0.023,-2.724,0
104,0.0004000000000000002,0.006,50,1,246.36,0.0244,-2.696,0
105,0.0,0.006,50,1,248.64,0.0241,-2.709,0
106,0.0,0.006,50,1,250.63,0.0239,-2.721,0
107,0.0,0.006,50,1,252.63,0.0238,-2.733,0
108,0.0,0.006,50,1,254.63,0.0236,-2.745,0
109,0.0,0.006,50,1,256.62,0.0234,-2.757,0
110,0.0,0.006,50,1,258.62,0.0232,-2.769,0
111,0.0,0.006,50,1,260.61,0.023,-2.781,0
112,0.0,0.006,50,1,262.61,0.0228,-2.793,0
113,0.0004000000000000002,0.0064,50,1,264.6,0.0242,-2.765,0
114,0.0003999999999999993,0.0068,50,1,266.6,0.0255,-2.737,0
115,0.0,0.0068,50,1,268.59,0.0253,-2.749,0
116,0.0,0.0068,50,1,270.59,0.0251,-2.761,0
117,0.0,0.0068,50,1,272.58,0.0249,-2.773,0
118,0.0,0.0068,50,1,274.58,0.0248,-2.785,0
119,0.0,0.0068,50,1,276.58,0.0246,-2.797,0
120,0.0,0.0068,50,1,278.57,0.0244,-2.809,0
121,0.0,0.0068,50,1,280.57,0.0242,-2.821,0
122,0.0,0.0068,50,1,282.56,0.0241,-2.833,0
123,0.0,0.0068,50,1,284.56,0.0239,-2.845,0
124,0.0,0.0068,50,1,286.55,0.0237,-2.857,0
125,0.0004000000000000002,0.0072,50,1,288.55,0.025,-2.829,0
126,0.0,0.0072,50,1,290.54,0.0248,-2.841,0
127,0.0,0.0072,50,1,292.54,0.0246,-2.853,0
128,0.0004000000000000002,0.0076,50,1,294.53,0.0258,-2.825,0
129,0.0,0.0076,50,1,296.53,0.0256,-2.837,0
130,0.0,0.0076,50,1,298.52,0.0255,-2.849,0
131,0.0,0.0076,50,1,300.52,0.0253,-2.861,0
132,0.0,0.0076,50,1,302.51,0.0251,-2.873,0
133,0.0,0.0076,50,1,304.51,0.025,-2.885,0
134,0.0,0.0076,50,1,306.5,0.0248,-2.897,0
135,0.0,0.0076,50,1,308.5,0.0246,-2.909,0
136,0.0004000000000000002,0.008,50,1,310.5,0.0258,-2.88,0
137,0.0,0.008,50,1,312.49,0.0256,-2.892,0
138,0.0,0.008,50,1,314.49,0.0254,-2.904,0
139,0.0,0.008,50,1,316.48,0.0253,-2.916,0
140,0.0,0.008,50,1,318.48,0.0251,-2.928,0
141,0.0,0.008,50,1,320.47,0.025,-2.94,0
142,0.0,0.008,50,1,322.47,0.0248,-2.952,0
143,0.0,0.008,50,1,324.46,0.0247,-2.964,0
144,0.0,0.008,50,1,326.46,0.0245,-2.976,0
145,0.0,0.008,50,1,328.45,0.0244,-2.988,0
146,0.0,0.008,50,1,330.45,0.0242,-3.0,0
147,0.0003999999999999993,0.0084,50,1,332.44,0.0253,-2.972,0
148,0.0,0.0084,50,1,334.44,0.0251,-2.984,0
149,0.0,0.0084,50,1,336.43,0.025,-2.996,0
150,0.0,0.0084,50,1,338.43,0.0248,-3.008,0
151,0.0,0.0084,50,1,340.42,0.0247,-3.02,0
152,0.0,0.0084,50,1,342.42,0.0245,-3.032,0
153,0.0,0.0084,50,1,344.41,0.0244,-3.044,0
154,0.0,0.0084,50,1,346.41,0.0242,-3.056,0
155,0.0,0.0084,50,1,348.4,0.0241,-3.068,0
156,0.0,0.0084,50,1,350.4,0.024,-3.08,0
157,0.00040000000000000105,0.0088,50,1,352.39,0.025,-3.052,0
158,0.0,0.0088,50,1,354.39,0.0248,-3.064,0
159,0.0003999999999999993,0.0092,50,1,358.1,0.0257,-3.038,0
160,0.0,0.0092,50,1,360.88,0.0255,-3.051,0
161,0.0,0.0092,50,1,362.92,0.0254,-3.063,0
162,0.0,0.0092,50,1,364.91,0.0252,-3.075,0
163,0.0,0.0092,50,1,366.91,0.0251,-3.087,0
164,0.0,0.0092,50,1,368.91,0.0249,-3.099,0
165,0.0,0.0092,50,1,370.9,0.0248,-3.111,0
166,0.0,0.0092,50,1,372.9,0.0247,-3.123,0
167,0.0003999999999999993,0.0096,50,1,379.89,0.0253,-3.1,0
168,0.0,0.0096,50,1,386.78,0.0248,-3.117,0
169,0.0,0.0096,50,1,393.63,0.0244,-3.134,0
170,0.00040000000000000105,0.01,50,1,400.39,0.025,-3.11,0
171,0.0,0.01,50,1,407.12,0.0246,-3.127,0
172,0.0,0.01,50,1,413.74,0.0242,-3.144,0
173,0.0003999999999999993,0.0104,50,1,420.14,0.0248,-3.12,0
174,0.0,0.0104,50,1,426.6,0.0244,-3.137,0
175,0.0,0.0104,50,1,426.6,0.0244,-3.147,0
176,0.0,0.0104,50,1,432.5,0.024,-3.163,0
177,0.0,0.0104,49,1,438.02,0.0237,-3.178,0
178,0.00040000000000000105,0.0108,49,1,442.98,0.0244,-3.153,0
179,0.0,0.0108,49,1,447.2,0.0242,-3.167,0
180,0.0,0.0108,49,1,450.57,0.024,-3.181,0
181,0.0,0.0108,49,1,453.18,0.0238,-3.193,0
182,0.0,0.0108,49,1,455.18,0.0237,-3.205,0
183,0.0,0.0108,49,1,458.84,0.0235,-3.219,0
184,0.0003999999999999993,0.0112,49,1,461.86,0.0242,-3.192,0
185,0.0,0.0112,49,1,464.29,0.0241,-3.204,0
186,0.0,0.0112,49,1,466.29,0.024,-3.216,0
187,0.0,0.0112,49,1,468.28,0.0239,-3.228,0
188,0.0,0.0112,49,1,470.28,0.0238,-3.24,0
189,0.0003999999999999993,0.0116,49,1,472.27,0.0246,-3.212,0
190,0.0,0.0116,49,1,474.27,0.0245,-3.224,0
191,0.0,0.0116,49,1,476.61,0.0243,-3.237,0
192,0.0,0.0116,49,1,478.61,0.0242,-3.249,0
193,0.0,0.0116,49,1,480.6,0.0241,-3.261,0
194,0.0,0.0116,49,1,482.6,0.024,-3.273,0
195,0.00040000000000000105,0.012,49,1,484.6,0.0248,-3.245,0
196,0.0,0.012,49,1,486.59,0.0247,-3.257,0
197,0.0,0.012,49,1,488.59,0.0246,-3.269,0
198,0.0,0.012,49,1,490.58,0.0245,-3.281,0
199,0.0,0.012,49,1,492.58,0.0244,-3.293,0
200,0.0,0.012,49,1,494.57,0.0243,-3.305,0
201,0.0,0.012,49,1,496.57,0.0242,-3.317,0
202,0.0,0.012,49,1,498.56,0.0241,-3.329,0
203,0.0,0.012,49,1,500.56,0.024,-3.341,0
204,0.0003999999999999993,0.0124,49,1,502.55,0.0247,-3.313,0
205,0.0,0.0124,49,1,504.55,0.0246,-3.325,0
206,0.0,0.0124,49,1,506.54,0.0245,-3.337,0
207,0.00040000000000000105,0.0128,49,1,508.54,0.0252,-3.309,0
208,0.0,0.0128,49,1,510.53,0.0251,-3.321,0
209,0.0,0.0128,49,1,512.53,0.025,-3.333,0
210,0.0,0.0128,49,1,514.52,0.0249,-3.345,0
211,0.0,0.0128,49,1,516.52,0.0248,-3.357,0
212,0.0,0.0128,49,1,518.51,0.0247,-3.369,0
213,0.0,0.0128,49,1,520.51,0.0246,-3.381,0
214,0.0,0.0128,49,1,522.5,0.0245,-3.393,0
215,0.0,0.0128,49,1,524.5,0.0244,-3.405,0
216,0.0,0.0128,49,1,526.5,0.0243,-3.416,0
217,0.0003999999999999993,0.0132,49,1,528.49,0.025,-3.388,0
218,0.0,0.0132,49,1,530.49,0.0249,-3.4,0
219,0.0,0.0132,49,1,532.48,0.0248,-3.412,0
220,0.0,0.0132,49,1,534.48,0.0247,-3.424,0
221,0.0,0.0132,49,1,536.47,0.0246,-3.436,0
222,0.0,0.0132,49,1,538.47,0.0245,-3.448,0
223,0.0,0.0132,49,1,540.46,0.0244,-3.46,0
224,0.0,0.0132,49,1,542.46,0.0243,-3.472,0
225,0.0,0.0132,49,1,544.45,0.0242,-3.484,0
226,0.0,0.0132,49,1,546.45,0.0242,-3.496,0
227,0.0003999999999999993,0.0136,49,1,548.44,0.0248,-3.468,0
228,0.0,0.0136,49,1,550.44,0.0247,-3.48,0
229,0.0,0.0136,49,1,552.43,0.0246,-3.492,0
230,0.0,0.0136,49,1,554.43,0.0245,-3.504,0
231,0.0,0.0136,49,1,556.42,0.0244,-3.516,0
232,0.0,0.0136,49,1,558.42,0.0244,-3.528,0
233,0.0,0.0136,49,1,560.41,0.0243,-3.54,0
234,0.0,0.0136,49,1,562.41,0.0242,-3.552,0
235,0.0,0.0136,49,1,564.4,0.0241,-3.564,0
236,0.0,0.0136,49,1,566.4,0.024,-3.576,0
237,0.00040000000000000105,0.014,49,1,568.39,0.0246,-3.548,0
238,0.0,0.014,49,1,570.39,0.0245,-3.56,0
239,0.0,0.014,49,1,570.39,0.0245,-3.57,0
240,0.0,0.014,49,1,572.38,0.0245,-3.582,0
241,0.0,0.014,49,1,574.38,0.0244,-3.594,0
242,0.0,0.014,49,1,576.37,0.0243,-3.606,0
243,0.0,0.014,49,1,578.37,0.0242,-3.618,0
244,0.0,0.014,49,1,580.36,0.0241,-3.63,0
245,0.0,0.014,49,1,582.36,0.024,-3.642,0
246,0.0,0.014,49,1,584.35,0.024,-3.654,0
247,0.0,0.014,49,1,586.35,0.0239,-3.666,0
248,0.0003999999999999993,0.0144,49,1,588.34,0.0245,-3.638,0
249,0.0,0.0144,49,1,590.34,0.0244,-3.65,0
250,0.0,0.0144,49,1,592.33,0.0243,-3.662,0
251,0.0,0.0144,49,1,594.33,0.0242,-3.674,0
252,0.0,0.0144,49,1,596.33,0.0241,-3.686,0
253,0.0,0.0144,49,1,598.32,0.0241,-3.698,0
254,0.0,0.0144,49,1,600.32,0.024,-3.71,0
255,0.0,0.0144,49,1,602.31,0.0239,-3.722,0
256,0.0,0.0144,49,1,604.31,0.0238,-3.734,0
257,0.0,0.0144,49,1,606.3,0.0238,-3.746,0
258,0.00040000000000000105,0.0148,49,1,608.3,0.0243,-3.718,0
259,0.0,0.0148,49,1,610.29,0.0243,-3.73,0
260,0.0,0.0148,49,1,612.29,0.0242,-3.742,0
261,0.0,0.0148,49,1,614.28,0.0241,-3.754,0
262,0.0,0.0148,49,1,616.28,0.024,-3.766,0
263,0.0,0.0148,49,1,616.28,0.024,-3.776,0
264,0.0,0.0148,49,1,619.61,0.0239,-3.79,0
265,0.0,0.0148,49,1,622.33,0.0238,-3.802,0
266,0.0,0.0148,49,1,624.49,0.0237,-3.814,0
267,0.0,0.0148,49,1,626.48,0.0236,-3.826,0
268,0.0,0.0148,49,1,628.48,0.0235,-3.838,0
269,0.0003999999999999993,0.0152,49,1,630.48,0.0241,-3.81,0
270,0.0003999999999999993,0.0156,49,1,634.84,0.0246,-3.785,0
271,0.0,0.0156,49,1,638.98,0.0244,-3.799,0
272,0.0,0.0156,49,1,643.12,0.0243,-3.813,0
273,0.0,0.0156,49,1,647.26,0.0241,-3.827,0
274,0.0,0.0156,49,1,651.4,0.0239,-3.841,0
275,0.00040000000000000105,0.016,49,1,655.54,0.0244,-3.816,0
276,0.0,0.016,49,1,659.68,0.0243,-3.83,0
277,0.0,0.016,49,1,663.82,0.0241,-3.844,0
278,0.0,0.016,49,1,667.97,0.024,-3.858,0
279,0.00040000000000000105,0.0164,49,1,672.1,0.0244,-3.832,0
280,0.0,0.0164,49,1,676.25,0.0243,-3.846,0
281,0.0003999999999999976,0.0168,49,1,680.38,0.0247,-3.82,0
282,0.0,0.0168,49,1,684.53,0.0245,-3.835,0
283,0.0,0.0168,49,1,688.66,0.0244,-3.849,0
284,0.0,0.0168,49,1,692.81,0.0242,-3.863,0
285,0.0,0.0168,49,1,696.94,0.0241,-3.877,0
286,0.0,0.0168,49,1,701.09,0.024,-3.891,0
287,0.00040000000000000105,0.0172,49,1,705.23,0.0244,-3.865,0
288,0.0,0.0172,49,1,709.37,0.0242,-3.879,0
289,0.0,0.0172,49,1,713.51,0.0241,-3.894,0
290,0.0,0.0172,49,1,717.65,0.024,-3.908,0
291,0.0,0.0172,49,1,721.79,0.0238,-3.922,0
292,0.0,0.0172,49,1,725.93,0.0237,-3.936,0
293,0.00040000000000000105,0.0176,49,1,730.07,0.0241,-3.91,0
294,0.0,0.0176,49,1,734.22,0.024,-3.924,0
295,0.0,0.0176,49,1,738.35,0.0238,-3.938,0
296,0.0003999999999999976,0.018,49,1,742.5,0.0242,-3.912,0
297,0.0,0.018,49,1,746.63,0.0241,-3.927,0
298,0.0,0.018,49,1,750.78,0.024,-3.941,0
299,0.00040000000000000105,0.0184,49,1,754.91,0.0244,-3.915,0
300,0.0,0.0184,49,1,759.06,0.0242,-3.929,0
301,0.0,0.0184,49,1,763.19,0.0241,-3.943,0
302,0.0,0.0184,49,1,767.34,0.024,-3.957,0
303,0.0,0.0184,49,1,771.47,0.0239,-3.971,0
304,0.00040000000000000105,0.0188,49,1,775.62,0.0242,-3.946,0
305,0.0,0.0188,49,1,779.75,0.0241,-3.96,0
306,0.0,0.0188,49,1,783.9,0.024,-3.974,0
307,0.0,0.0188,49,1,788.03,0.0239,-3.988,0
308,0.0,0.0188,49,1,792.19,0.0237,-4.002,0
309,0.0,0.0188,49,1,796.31,0.0236,-4.016,0
310,0.0003999999999999976,0.0192,49,1,800.47,0.024,-3.99,0
311,0.0,0.0192,49,1,804.6,0.0239,-4.005,0
312,0.0,0.0192,49,1,808.75,0.0237,-4.019,0
313,0.00040000000000000105,0.0196,49,1,812.88,0.0241,-3.993,0
314,0.0,0.0196,49,1,817.03,0.024,-4.007,0
315,0.0,0.0196,49,1,821.16,0.0239,-4.021,0
316,0.00040000000000000105,0.02,49,1,825.31,0.0242,-3.995,0
317,0.0,0.02,49,1,829.44,0.0241,-4.009,0
318,0.0,0.02,49,1,833.59,0.024,-4.024,0
319,0.0,0.02,49,1,837.72,0.0239,-4.038,0
320,0.0,0.02,49,1,841.88,0.0238,-4.052,0
321,0.00040000000000000105,0.0204,49,1,846.0,0.0241,-4.026,0
322,0.0003999999999999976,0.0208,49,1,850.16,0.0245,-4.0,0
323,0.0,0.0208,49,1,854.28,0.0243,-4.014,0
324,0.0,0.0208,49,1,858.44,0.0242,-4.028,0
325,0.0,0.0208,49,1,862.56,0.0241,-4.043,0
326,0.0,0.0208,49,1,866.72,0.024,-4.057,0
327,0.0,0.0208,49,1,870.84,0.0239,-4.071,0
328,0.00040000000000000105,0.0212,49,1,875.0,0.0242,-4.045,0
329,0.0,0.0212,49,1,879.12,0.0241,-4.059,0
330,0.00040000000000000105,0.0216,49,1,883.28,0.0245,-4.033,0
331,0.0,0.0216,49,1,887.4,0.0243,-4.047,0
332,0.0,0.0216,49,1,891.57,0.0242,-4.062,0
333,0.0,0.0216,49,1,895.68,0.0241,-4.076,0
334,0.0003999999999999976,0.022,49,1,899.85,0.0244,-4.05,0
335,0.0,0.022,49,1,903.96,0.0243,-4.064,0
336,0.0,0.022,49,1,908.13,0.0242,-4.078,0
337,0.0,0.022,49,1,912.24,0.0241,-4.092,0
338,0.00040000000000000105,0.0224,49,1,916.41,0.0244,-4.066,0
339,0.0,0.0224,49,1,920.52,0.0243,-4.081,0
340,0.00040000000000000105,0.0228,49,1,924.7,0.0247,-4.055,0
341,0.0,0.0228,49,1,928.8,0.0245,-4.069,0
342,0.0,0.0228,49,1,932.98,0.0244,-4.083,0
343,0.0,0.0228,49,1,937.08,0.0243,-4.097,0
344,0.0,0.0228,49,1,941.26,0.0242,-4.111,0
345,0.0,0.0228,49,1,945.36,0.0241,-4.125,0
346,0.0003999999999999976,0.0232,49,1,949.54,0.0244,-4.1,0
347,0.0,0.0232,49,1,953.64,0.0243,-4.114,0
348,0.0,0.0232,49,1,957.83,0.0242,-4.128,0
349,0.0,0.0232,49,1,961.92,0.0241,-4.142,0
350,0.0,0.0232,49,1,966.11,0.024,-4.156,0
351,0.0,0.0232,49,1,970.2,0.0239,-4.17,0
352,0.00040000000000000105,0.0236,49,1,974.39,0.0242,-4.144,0
353,0.0,0.0236,49,1,978.48,0.0241,-4.158,0
354,0.00040000000000000105,0.024,49,1,982.67,0.0244,-4.133,0
355,0.0,0.024,49,1,986.76,0.0243,-4.147,0
356,0.0,0.024,49,1,990.96,0.0242,-4.161,0
357,0.0,0.024,49,1,995.04,0.0241,-4.175,0
358,0.00040000000000000105,0.0244,49,1,999.24,0.0244,-4.149,0
359,0.0,0.0244,49,1,1003.32,0.0243,-4.163,0
360,0.0,0.0244,49,1,1007.52,0.0242,-4.178,0
361,0.0,0.0244,49,1,1011.6,0.0241,-4.192,0
362,0.0003999999999999976,0.0248,49,1,1015.81,0.0244,-4.166,0
363,0.0,0.0248,49,1,1019.87,0.0243,-4.18,0
364,0.00040000000000000105,0.0252,49,1,1024.09,0.0246,-4.154,0
365,0.0,0.0252,49,1,1028.15,0.0245,-4.168,0
366,0.0,0.0252,49,1,1032.37,0.0244,-4.182,0
367,0.0,0.0252,49,1,1036.43,0.0243,-4.196,0
368,0.0,0.0252,49,1,1040.66,0.0242,-4.211,0
369,0.0,0.0252,49,1,1044.71,0.0241,-4.225,0
370,0.00040000000000000105,0.0256,49,1,1048.94,0.0244,-4.199,0
371,0.0,0.0256,49,1,1052.99,0.0243,-4.213,0
372,0.0,0.0256,49,1,1057.23,0.0242,-4.227,0
373,0.0,0.0256,49,1,1061.26,0.0241,-4.241,0
374,0.0,0.0256,49,1,1065.51,0.024,-4.256,0
375,0.0,0.0256,49,1,1069.54,0.0239,-4.27,0
376,0.0,0.0256,49,1,1073.8,0.0238,-4.284,0
377,0.0003999999999999976,0.026,49,1,1077.82,0.0241,-4.258,0
378,0.00040000000000000105,0.0264,49,1,1082.08,0.0244,-4.232,0
379,0.0,0.0264,49,1,1086.11,0.0243,-4.246,0
380,0.0,0.0264,49,1,1090.37,0.0242,-4.26,0
381,0.0,0.0264,49,1,1094.39,0.0241,-4.274,0
382,0.00040000000000000105,0.0268,49,1,1098.65,0.0244,-4.249,0
383,0.0,0.0268,49,1,1102.68,0.0243,-4.263,0
384,0.0,0.0268,49,1,1106.94,0.0242,-4.277,0
385,0.0,0.0268,49,1,1110.96,0.0241,-4.291,0
386,0.0003999999999999976,0.0272,49,1,1115.22,0.0244,-4.265,0
387,0.0,0.0272,49,1,1119.25,0.0243,-4.279,0
388,0.00040000000000000105,0.0276,49,1,1123.51,0.0246,-4.254,0
389,0.0,0.0276,49,1,1127.53,0.0245,-4.268,0
390,0.0,0.0276,49,1,1131.79,0.0244,-4.282,0
391,0.0,0.0276,49,1,1135.82,0.0243,-4.296,0
392,0.0,0.0276,49,1,1140.08,0.0242,-4.31,0
393,0.0,0.0276,49,1,1144.1,0.0241,-4.324,0
394,0.00040000000000000105,0.028,49,1,1148.36,0.0244,-4.298,0
395,0.00040000000000000105,0.0284,49,1,1152.4,0.0246,-4.272,0
396,0.0,0.0284,49,1,1156.65,0.0246,-4.287,0
397,0.0,0.0284,49,1,1160.67,0.0245,-4.301,0
398,0.0,0.0284,49,1,1164.94,0.0244,-4.315,0
399,0.0,0.0284,49,1,1168.97,0.0243,-4.329,0
400,0.0003999999999999976,0.0288,49,1,1173.22,0.0245,-4.303,0
401,0.0,0.0288,49,1,1177.24,0.0245,-4.317,0
402,0.0,0.0288,49,1,1181.51,0.0244,-4.332,0
403,0.00040000000000000105,0.0292,49,1,1185.54,0.0246,-4.306,0
404,0.0,0.0292,49,1,1189.79,0.0245,-4.32,0
405,0.0,0.0292,49,1,1193.82,0.0245,-4.334,0
406,0.00040000000000000105,0.0296,49,1,1198.08,0.0247,-4.308,0
407,0.0,0.0296,49,1,1202.11,0.0246,-4.322,0
408,0.0,0.0296,49,1,1206.36,0.0245,-4.336,0
409,0.0,0.0296,49,1,1210.38,0.0245,-4.35,0
410,0.0,0.0296,49,1,1214.65,0.0244,-4.365,0
411,0.0003999999999999976,0.03,49,1,1218.68,0.0246,-4.339,0
412,0.00040000000000000105,0.0304,49,1,1222.93,0.0249,-4.313,0
413,0.0,0.0304,49,1,1226.96,0.0248,-4.327,0
414,0.0,0.0304,49,1,1231.22,0.0247,-4.341,0
415,0.0,0.0304,49,1,1235.25,0.0246,-4.355,0
416,0.0,0.0304,49,1,1239.5,0.0245,-4.37,0
417,0.0,0.0304,49,1,1243.53,0.0244,-4.384,0
418,0.00040000000000000105,0.0308,49,1,1247.79,0.0247,-4.358,0
419,0.0,0.0308,49,1,1251.82,0.0246,-4.372,0
420,0.0003999999999999976,0.0312,49,1,1256.07,0.0248,-4.346,0
421,0.0,0.0312,49,1,1260.1,0.0248,-4.36,0
422,0.0,0.0312,49,1,1264.36,0.0247,-4.374,0
423,0.0,0.0312,49,1,1268.39,0.0246,-4.388,0
424,0.0004000000000000045,0.0316,49,1,1272.64,0.0248,-4.363,0
425,0.0,0.0316,49,1,1276.67,0.0248,-4.377,0
426,0.0,0.0316,49,1,1280.93,0.0247,-4.391,0
427,0.0,0.0316,49,1,1284.96,0.0246,-4.405,0
428,0.0003999999999999976,0.032,49,1,1289.21,0.0248,-4.379,0
429,0.0,0.032,49,1,1293.24,0.0247,-4.393,0
430,0.0003999999999999976,0.0324,49,1,1297.5,0.025,-4.367,0
431,0.0,0.0324,49,1,1301.53,0.0249,-4.382,0
432,0.0,0.0324,49,1,1305.78,0.0248,-4.396,0
433,0.0,0.0324,49,1,1309.81,0.0247,-4.41,0
434,0.0,0.0324,49,1,1314.07,0.0247,-4.424,0
