step,x,y
0,485.40377794444277,118.38427321158372
1,487.80755588888553,122.76854642316744
2,490.2113338333283,127.15281963475115
3,492.61511177777106,131.53709284633487
4,495.0188897222138,135.9213660579186
5,497.4226676666566,140.3056392695023
6,499.82644561109936,144.68991248108603
7,502.2302235555421,149.07418569266974
8,504.6340014999849,153.45845890425346
9,507.03777944442766,157.84273211583718
10,509.4415573888704,162.2270053274209
11,511.8453353333132,166.61127853900462
12,514.2491132777559,170.99555175058833
13,516.6528912221986,175.37982496217205
14,519.0566691666413,179.76409817375577
15,521.460447111084,184.1483713853395
16,523.8642250555267,188.5326445969232
17,526.2680029999694,192.91691780850692
18,528.6717809444121,197.30119102009064
19,531.0755588888549,201.68546423167436
20,533.4793368332976,206.06973744325808
21,535.8831147777403,210.4540106548418
22,538.286892722183,214.8382838664255
23,540.6906706666257,219.22255707800923
24,543.0944486110684,223.60683028959295
25,545.4982265555111,227.99110350117667
26,547.9020044999538,232.37537671276039
27,550.3057824443965,236.7596499243441
28,552.7095603888392,241.14392313592782
29,555.113338333282,245.52819634751154
30,557.5171162777247,249.91246955909526
31,559.9208942221674,254.29674277067897
32,562.3246721666101,258.6810159822627
33,564.7284501110528,263.0652891938464
34,567.1322280554955,267.44956240543013
35,569.5360059999382,271.83383561701385
36,571.9397839443809,276.21810882859756
37,574.3435618888236,280.6023820401813
38,576.7473398332663,284.986655251765
39,579.151117777709,289.3709284633487
40,581.5548957221517,293.75520167493244
41,583.9586736665944,298.13947488651615
42,586.3624516110372,302.5237480980999
43,588.7662295554799,306.9080213096836
44,591.1700074999226,311.2922945212673
45,593.5737854443653,315.676567732851
46,595.977563388808,320.06084094443474
47,598.3813413332507,324.44511415601846
48,600.7851192776934,328.8293873676022
49,603.1888972221361,333.2136605791859
50,605.5926751665788,337.5979337907696
51,607.9964531110215,341.98220700235333
52,610.4002310554642,346.36648021393705
53,612.804008999907,350.75075342552077
54,615.2077869443497,355.1350266371045
55,617.6115648887924,359.5192998486882
56,620.0153428332351,363.9035730602719
57,622.4191207776778,368.28784627185564
58,624.8228987221205,372.67211948343936
59,627.2266766665632,377.0563926950231
60,629.6304546110059,381.4406659066068
61,632.0342325554486,385.8249391181905
62,634.4380104998913,390.20921232977423
63,636.841788444334,394.59348554135795
64,639.2455663887768,398.97775875294167
65,641.6493443332195,403.3620319645254
66,644.0531222776622,407.7463051761091
67,646.4569002221049,412.1305783876928
68,648.8606781665476,416.51485159927654
69,651.2644561109903,420.89912481086026
70,653.668234055433,425.283398022444
71,656.0720119998757,429.6676712340277
72,658.4757899443184,434.0519444456114
73,660.8795678887611,438.43621765719513
74,663.2833458332038,442.82049086877885
75,665.6871237776465,447.20476408036257
76,668.0909017220893,451.5890372919463
77,670.494679666532,455.97331050353
78,672.8984576109747,460.3575837151137
79,675.3022355554174,464.74185692669744
80,677.7060134998601,469.12613013828116
81,677.7060134998601,469.12613013828116
82,677.7060134998601,469.12613013828116
83,677.7060134998601,469.12613013828116
84,677.7060134998601,469.12613013828116
85,677.7060134998601,469.12613013828116
86,677.7060134998601,469.12613013828116
87,677.7060134998601,469.12613013828116
88,677.7060134998601,469.12613013828116
89,677.7060134998601,469.12613013828116
90,677.7060134998601,469.12613013828116
91,677.7060134998601,469.12613013828116
92,677.7060134998601,469.12613013828116
93,677.7060134998601,469.12613013828116
94,677.7060134998601,469.12613013828116
95,677.7060134998601,469.12613013828116
96,677.7060134998601,469.12613013828116
97,677.7060134998601,469.12613013828116
98,677.7060134998601,469.12613013828116
99,677.7060134998601,469.12613013828116
100,677.7060134998601,469.12613013828116
101,677.7060134998601,469.12613013828116
102,677.7060134998601,469.12613013828116
103,677.7060134998601,469.12613013828116
104,677.7060134998601,469.12613013828116
105,677.7060134998601,469.12613013828116
106,681.8400557901476,466.3137122564375
107,685.9740980804352,463.50129437459384
108,690.1081403707227,460.6888764927502
109,694.2421826610102,457.8764586109065
110,698.3762249512978,455.06404072906287
111,702.5102672415853,452.2516228472192
112,706.6443095318729,449.43920496537555
113,710.7783518221604,446.6267870835319
114,714.9123941124479,443.81436920168824
115,719.0464364027355,441.0019513198446
116,723.180478693023,438.1895334380009
117,727.3145209833106,435.37711555615726
118,731.4485632735981,432.5646976743136
119,735.5826055638856,429.75227979246995
120,739.7166478541732,426.9398619106263
121,743.8506901444607,424.12744402878263
122,747.9847324347483,421.315026146939
123,752.1187747250358,418.5026082650953
124,756.2528170153233,415.69019038325166
125,760.3868593056109,412.877772501408
126,764.5209015958984,410.06535461956435
127,768.654943886186,407.2529367377207
128,772.7889861764735,404.44051885587703
129,776.923028466761,401.6281009740334
130,781.0570707570486,398.8156830921897
131,785.1911130473361,396.00326521034606
132,789.3251553376236,393.1908473285024
133,793.4591976279112,390.37842944665874
134,797.5932399181987,387.5660115648151
135,801.7272822084863,384.7535936829714
136,805.8613244987738,381.94117580112777
137,809.9953667890613,379.1287579192841
138,814.1294090793489,376.31634003744045
139,818.2634513696364,373.5039221555968
140,822.397493659924,370.69150427375314
141,826.5315359502115,367.8790863919095
142,830.665578240499,365.0666685100658
143,834.7996205307866,362.25425062822217
144,838.9336628210741,359.4418327463785
145,843.0677051113616,356.62941486453485
146,847.2017474016492,353.8169969826912
147,851.3357896919367,351.00457910084754
148,855.4698319822243,348.1921612190039
149,859.6038742725118,345.3797433371602
150,863.7379165627993,342.56732545531656
151,867.8719588530869,339.7549075734729
152,872.0060011433744,336.94248969162925
153,876.140043433662,334.1300718097856
154,880.2740857239495,331.31765392794193
155,884.408128014237,328.5052360460983
156,888.5421703045246,325.6928181642546
157,892.6762125948121,322.88040028241096
158,896.8102548850997,320.0679824005673
159,900.9442971753872,317.25556451872365
160,905.0783394656747,314.44314663688
161,909.2123817559623,311.63072875503633
162,913.3464240462498,308.8183108731927
163,917.4804663365373,306.005892991349
164,921.6145086268249,303.19347510950536
165,925.7485509171124,300.3810572276617
166,929.8825932074,297.56863934581804
167,934.0166354976875,294.7562214639744
168,938.150677787975,291.9438035821307
169,942.2847200782626,289.13138570028707
170,946.4187623685501,286.3189678184434
171,950.5528046588377,283.50654993659975
172,954.6868469491252,280.6941320547561
173,958.8208892394127,277.88171417291244
174,962.9549315297003,275.0692962910688
175,967.0889738199878,272.2568784092251
176,971.2230161102754,269.44446052738147
177,975.3570584005629,266.6320426455378
178,979.4911006908504,263.81962476369415
179,983.625142981138,261.0072068818505
180,987.7591852714255,258.19478900000684
181,991.893227561713,255.38237111816318
182,996.0272698520006,252.56995323631952
183,1000.1613121422881,249.75753535447586
184,4.134042290287559,246.9451174726322
185,8.268084580575119,244.13269959078855
186,12.402126870862677,241.3202817089449
187,16.536169161150237,238.50786382710123
188,20.670211451437797,235.69544594525757
189,24.804253741725358,232.88302806341392
190,28.938296032012918,230.07061018157026
191,33.072338322300475,227.2581922997266
192,37.206380612588035,224.44577441788294
193,41.340422902875595,221.6333565360393
194,45.474465193163155,218.82093865419563
195,49.608507483450715,216.00852077235197
196,53.742549773738276,213.1961028905083
197,57.876592064025836,210.38368500866466
198,62.010634354313396,207.571267126821
199,66.14467664460095,204.75884924497734
200,70.2787189348885,201.94643136313368
201,74.41276122517606,199.13401348129003
202,78.54680351546361,196.32159559944637
203,82.68084580575116,193.5091777176027
204,82.68084580575116,193.5091777176027
205,82.68084580575116,193.5091777176027
206,82.68084580575116,193.5091777176027
207,82.68084580575116,193.5091777176027
208,82.68084580575116,193.5091777176027
209,82.68084580575116,193.5091777176027
210,82.68084580575116,193.5091777176027
211,82.68084580575116,193.5091777176027
212,82.68084580575116,193.5091777176027
213,82.68084580575116,193.5091777176027
214,82.68084580575116,193.5091777176027
215,82.68084580575116,193.5091777176027
216,82.68084580575116,193.5091777176027
217,82.68084580575116,193.5091777176027
218,82.68084580575116,193.5091777176027
219,82.68084580575116,193.5091777176027
220,82.68084580575116,193.5091777176027
221,82.68084580575116,193.5091777176027
222,82.68084580575116,193.5091777176027
223,82.68084580575116,193.5091777176027
224,82.68084580575116,193.5091777176027
225,82.68084580575116,193.5091777176027
226,82.68084580575116,193.5091777176027
227,82.68084580575116,193.5091777176027
228,82.68084580575116,193.5091777176027
229,82.68084580575116,193.5091777176027
230,82.68084580575116,193.5091777176027
231,82.68084580575116,193.5091777176027
232,82.68084580575116,193.5091777176027
233,78.58510717795798,190.64126469716385
234,74.4893685501648,187.77335167672499
235,70.39362992237162,184.90543865628612
236,66.29789129457843,182.03752563584726
237,62.20215266678525,179.1696126154084
238,58.10641403899207,176.30169959496953
239,54.01067541119889,173.43378657453067
240,49.91493678340571,170.5658735540918
241,45.819198155612526,167.69796053365295
242,41.723459527819344,164.83004751321408
243,37.62772090002616,161.96213449277522
244,33.53198227223298,159.09422147233636
245,29.436243644439795,156.2263084518975
246,25.34050501664661,153.35839543145863
247,21.244766388853424,150.49048241101977
248,17.14902776106024,147.6225693905809
249,13.053289133267054,144.75465637014204
250,8.957550505473868,141.88674334970318
251,4.861811877680683,139.01883032926432
252,0.7660732498874978,136.15091730882546
253,-3.3296653779056875,133.2830042883866
254,995.9042613722069,130.41509126794773
255,991.8085227444137,127.54717824750887
256,987.7127841166206,124.67926522707
257,983.6170454888274,121.81135220663114
258,979.5213068610343,118.94343918619228
259,975.4255682332412,116.07552616575342
260,971.329829605448,113.20761314531455
261,967.2340909776549,110.33970012487569
262,963.1383523498617,107.47178710443683
263,959.0426137220686,104.60387408399797
264,954.9468750942755,101.7359610635591
265,950.8511364664823,98.86804804312024
266,946.7553978386892,96.00013502268138
267,942.659659210896,93.13222200224251
268,938.5639205831029,90.26430898180365
269,934.4681819553098,87.39639596136479
270,930.3724433275166,84.52848294092593
271,926.2767046997235,81.66056992048706
272,922.1809660719304,78.7926569000482
273,918.0852274441372,75.92474387960934
274,913.9894888163441,73.05683085917047
275,909.8937501885509,70.18891783873161
276,905.7980115607578,67.32100481829275
277,901.7022729329647,64.45309179785389
278,897.6065343051715,61.58517877741502
279,893.5107956773784,58.71726575697615
280,889.4150570495852,55.84935273653728
281,885.3193184217921,52.98143971609841
282,881.223579793999,50.11352669565954
283,877.1278411662058,47.24561367522067
284,873.0321025384127,44.3777006547818
285,868.9363639106195,41.50978763434293
286,864.8406252828264,38.64187461390406
287,860.7448866550333,35.77396159346519
288,856.6491480272401,32.90604857302632
289,852.553409399447,30.03813555258745
290,848.4576707716539,27.17022253214858
291,844.3619321438607,24.30230951170971
292,840.2661935160676,21.43439649127084
293,836.1704548882744,18.56648347083197
294,832.0747162604813,15.6985704503931
295,827.9789776326882,12.830657429954233
296,823.883239004895,9.962744409515365
297,819.7875003771019,7.0948313890764965
298,815.6917617493087,4.226918368637628
299,811.5960231215156,1.3590053481987598
300,807.5002844937225,-1.5089076722401087
301,803.4045458659293,997.1320869795611
302,799.3088072381362,994.2641739591222
303,795.213068610343,991.3962609386833
304,791.1173299825499,988.5283479182444
305,787.0215913547568,985.6604348978055
306,782.9258527269636,982.7925218773667
307,778.8301140991705,979.9246088569278
308,774.7343754713773,977.0566958364889
309,770.6386368435842,974.18878281605
310,766.5428982157911,971.3208697956111
311,762.4471595879979,968.4529567751722
312,758.3514209602048,965.5850437547333
313,754.2556823324117,962.7171307342944
314,750.1599437046185,959.8492177138555
315,746.0642050768254,956.9813046934166
316,741.9684664490322,954.1133916729777
317,737.8727278212391,951.2454786525388
318,733.776989193446,948.3775656321
319,729.6812505656528,945.5096526116611
320,725.5855119378597,942.6417395912222
321,721.4897733100665,939.7738265707833
322,717.3940346822734,936.9059135503444
323,713.2982960544803,934.0380005299055
324,709.2025574266871,931.1700875094666
325,705.106818798894,928.3021744890277
326,701.0110801711008,925.4342614685888
327,696.9153415433077,922.5663484481499
328,692.8196029155146,919.698435427711
329,692.8196029155146,919.698435427711
330,692.8196029155146,919.698435427711
331,692.8196029155146,919.698435427711
332,692.8196029155146,919.698435427711
333,692.8196029155146,919.698435427711
334,692.8196029155146,919.698435427711
335,692.8196029155146,919.698435427711
336,692.8196029155146,919.698435427711
337,692.8196029155146,919.698435427711
338,692.8196029155146,919.698435427711
339,692.8196029155146,919.698435427711
340,692.8196029155146,919.698435427711
341,692.8196029155146,919.698435427711
342,692.8196029155146,919.698435427711
343,692.8196029155146,919.698435427711
344,692.8196029155146,919.698435427711
345,692.8196029155146,919.698435427711
346,692.8196029155146,919.698435427711
347,692.8196029155146,919.698435427711
348,692.8196029155146,919.698435427711
349,692.8196029155146,919.698435427711
350,692.8196029155146,919.698435427711
351,692.8196029155146,919.698435427711
352,692.8196029155146,919.698435427711
353,692.8196029155146,919.698435427711
354,692.8196029155146,919.698435427711
355,692.8196029155146,919.698435427711
356,692.8196029155146,919.698435427711
357,692.8196029155146,919.698435427711
358,692.8196029155146,919.698435427711
359,692.8196029155146,919.698435427711
360,692.2458574149156,924.665407956379
361,691.6721119143166,929.632380485047
362,691.0983664137176,934.5993530137149
363,690.5246209131186,939.5663255423829
364,689.9508754125196,944.5332980710508
365,689.3771299119206,949.5002705997188
