step,x,y
0,614.0,332.0
1,620.9300345510718,331.21954807690054
2,627.729820912829,330.4377820259124
3,634.4626089021034,329.618017741744
4,641.0719715452421,328.74686469687845
5,647.6015846895459,327.7983841668269
6,653.9618868550809,326.76256133924375
7,653.9618868550809,326.76256133924375
8,659.4846594894464,325.9505974360195
9,664.5322385903509,325.516265784333
10,668.8994352803344,325.4992109893701
11,672.4389581449013,325.87244209543644
12,675.1435048846095,326.54114490815294
13,677.0887543484081,327.3764604070305
14,678.746564858158,328.489501856763
15,680.1409848578276,329.9178023513137
16,681.1795616576554,331.62158118078685
17,682.2278718469561,333.31883373350166
18,683.286355545546,335.01031614136616
19,684.3545154134309,336.6951446783879
20,685.432914408963,338.3740053198466
21,686.5211311643632,340.0459413832645
22,687.6198363873226,341.7115936908645
23,688.3350739564062,343.575829916373
24,688.6475974212686,345.54717348123444
25,688.5017350016612,347.53701337726096
26,688.3579202362858,349.52691957645686
27,688.2160762236973,351.51704732083647
28,688.0761727249368,353.50723402532134
29,687.9381756129484,355.49763127425626
30,687.8020869699956,357.4880828307604
31,687.667899885375,359.4787407105939
32,687.5356388065669,361.4694496975929
33,687.4053166756489,363.46036527362884
34,687.2769755264881,365.4513295384988
35,687.1506444881364,367.4425039351799
36,687.0263808987987,369.4337249532105
37,686.9042283256822,371.4251622268786
38,686.7842584955296,373.4166440750726
39,686.6715005218332,375.4088366163691
40,686.5710135434015,377.4011908116451
41,686.4827763385542,379.39462091435263
42,686.406927909908,381.3880613442999
43,686.343584009012,383.3824436050976
44,686.2929842154489,385.37667618274025
45,686.2553593366954,387.3717193791573
46,686.2310333962556,389.3664329338172
47,686.2280656250996,391.3621397897304
48,685.7572470857165,393.300724203398
49,685.2769086960808,395.2373749874722
50,684.7872890566042,397.17129816943924
51,684.288188105904,399.10319949625017
52,683.7797427875756,401.03225563401884
53,683.2616475441345,402.9591548865212
54,682.7339670550451,404.8830314060541
55,681.752763478975,406.6200007713131
56,680.7634945917413,408.35281041079526
57,679.7667461331798,410.0809177049523
58,678.7623109878765,411.80497372989396
59,677.7506212148787,413.52437999741005
60,676.7313540290899,415.2397084416693
61,675.7048498406103,416.95030975896117
62,674.6706964938168,418.6567086857411
63,674.0349530630464,420.5493090661587
64,673.8150950423114,422.53301857306127
65,674.0582793752831,424.5132622759072
66,674.3023077220047,426.4934365189671
67,674.5471900167825,428.473470209039
68,674.7929563367179,430.45343037403796
69,675.0396221320318,432.4332416707225
70,675.287223933356,434.4129742573807
71,675.287223933356,434.4129742573807
72,675.3940897250953,440.674672271501
73,675.6964655051208,446.43027273697794
74,676.2452479474215,452.7114061808864
75,676.949083296047,458.6753344259185
76,677.8356417738968,464.0744899174298
77,679.0673755149847,469.8668708956765
78,680.466220135662,475.2341018269963
79,682.1555847485132,481.35380444290934
80,683.5569158269022,487.1178906093174
